motor_time_fraction,motor_angle_deg,linear_small,linear_large,candidate_small,candidate_large,linear_dsmall_dt,linear_dlarge_dt,candidate_dsmall_dt,candidate_dlarge_dt,reference_spline_small,reference_spline_large,reference_spline_dsmall_dt,reference_spline_dlarge_dt
9.020833333333333481e-01,3.247500000000000000e+02,3.135793061527059489e-03,3.690785295831148782e-01,1.320264714736466873e-02,4.950505399388497318e-01,-1.399133544488037950e+00,1.443569394292682828e+00,7.771247877983962216e-01,4.978316881367546465e+00,8.894136765387446533e-03,4.594660139510616248e-01,4.469192400406162280e-01,2.986524416790015124e+00
9.024305555555556246e-01,3.248750000000000000e+02,2.649982803024197864e-03,3.695797689561332589e-01,1.347376678849994402e-02,4.967868694556120679e-01,-1.399133544488037950e+00,1.443569394292682828e+00,7.845215026420608861e-01,5.022991081509272426e+00,9.049883422668837316e-03,4.605054751964852144e-01,4.501787092153473058e-01,3.000772078505677065e+00
9.027777777777777901e-01,3.250000000000000000e+02,2.164172544521503639e-03,3.700810083291514729e-01,1.374745177246413687e-02,4.985387628748473299e-01,-1.399133544488037950e+00,1.443569394292682828e+00,7.919011624933247617e-01,5.067964959615615328e+00,9.206758926866750667e-03,4.615498832567304643e-01,4.534213982805211374e-01,3.015018070163403952e+00
9.031250000000000666e-01,3.251250000000000000e+02,1.678362286018642230e-03,3.705822477021697980e-01,1.402369617738506193e-02,5.003063242514056430e-01,-1.399133544488037950e+00,1.443569394292682828e+00,7.992637673521940656e-01,5.113238515686611585e+00,9.364757451554583251e-03,4.625992375519163424e-01,4.566473072361432739e-01,3.029262391763195339e+00
9.034722222222222321e-01,3.252500000000000000e+02,1.192552027515780388e-03,3.710834870751881787e-01,1.430249408139024417e-02,5.020896576401353562e-01,-1.399133544488037950e+00,1.443569394292682828e+00,8.066093172186658000e-01,5.158811749722244322e+00,9.523873170305155803e-03,4.636535375021614835e-01,4.598564360822108288e-01,3.043505043305053004e+00
9.038194444444445086e-01,3.253750000000000000e+02,7.067417690130297844e-04,3.715847264482063927e-01,1.458383956260729704e-02,5.038888670958850957e-01,-1.399133544488037950e+00,1.443569394292682828e+00,8.139378120927397431e-01,5.204684661722512651e+00,9.684100256691648145e-03,4.647127825275847446e-01,4.630487848187239686e-01,3.057746024788975170e+00
9.041666666666666741e-01,3.255000000000000000e+02,2.209315105103355867e-04,3.720859658212246068e-01,1.486772669916382530e-02,5.057040566735030440e-01,-1.399133544488037950e+00,1.443569394292682828e+00,8.212492519744128971e-01,5.250857251687397032e+00,9.845432884286882749e-03,4.657769720483039277e-01,4.662243534456798066e-01,3.071985336214951179e+00
9.045138888888889506e-01,3.256250000000000000e+02,2.245694904155261251e-04,3.735559381563722248e-01,1.515414956918762629e-02,5.075353304278396038e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.285436368636915905e-01,5.297329519616936544e+00,1.000786522666432567e-02,4.668461054844397218e-01,4.693831419630840607e-01,3.086222977583004567e+00
9.048611111111111160e-01,3.257500000000000000e+02,6.364491259748888095e-04,3.758339165630759648e-01,1.544310225080610700e-02,5.093827924137419583e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.358209667605696058e-01,5.344101465511092997e+00,1.017139145739679937e-02,4.679201822561089297e-01,4.725251503709336220e-01,3.100458948893111355e+00
9.052083333333333925e-01,3.258750000000000000e+02,1.048328761534382710e-03,3.781118949697804266e-01,1.573457882214721396e-02,5.112465466860606211e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.430812416650528274e-01,5.391173089369903693e+00,1.033600575005740908e-02,4.689992017834322402e-01,4.756503786692288238e-01,3.114693250145295522e+00
9.055555555555555580e-01,3.260000000000000000e+02,1.460208397093614233e-03,3.803898733764834450e-01,1.602857336133826915e-02,5.131266972996427755e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.503244615771355930e-01,5.438544391193330441e+00,1.050170227821927045e-02,4.700831634865275110e-01,4.787588268579693884e-01,3.128925881339545079e+00
9.059027777777778345e-01,3.261250000000000000e+02,1.872088032653108133e-03,3.826678517831879067e-01,1.632507994650715666e-02,5.150233483093387132e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.575506264968238979e-01,5.486215370981412320e+00,1.066847521545540890e-02,4.711720667855135436e-01,4.818504949371554824e-01,3.143156842475860024e+00
9.062500000000000000e-01,3.262500000000000000e+02,2.283967668212602033e-03,3.849458301898923684e-01,1.662409265578147777e-02,5.169366037699965055e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.647597364241140783e-01,5.534186028734129792e+00,1.083631873533886895e-02,4.722659111005089172e-01,4.849253829067871058e-01,3.157386133554239027e+00
9.065972222222222765e-01,3.263750000000000000e+02,2.695847303772095933e-03,3.872238085965968302e-01,1.692560556728877133e-02,5.188665677364653339e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.719517913590066893e-01,5.582456364451482855e+00,1.100522701144283216e-02,4.733646958516327108e-01,4.879834907668643140e-01,3.171613754574685196e+00
9.069444444444444420e-01,3.265000000000000000e+02,3.107726939331458427e-03,3.895017870033005147e-01,1.722961275915662824e-02,5.208133442635928256e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.791267913014988444e-01,5.631026378133452859e+00,1.117519421734018692e-02,4.744684204590035037e-01,4.910248185173844981e-01,3.185839705537195865e+00
9.072916666666667185e-01,3.266250000000000000e+02,3.519606574890952327e-03,3.917797654100049765e-01,1.753610830951287183e-02,5.227770374062296055e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.862847362515963168e-01,5.679896069780077994e+00,1.134621452660418417e-02,4.755770843427400973e-01,4.940493661583527096e-01,3.200063986441771924e+00
9.076388888888888840e-01,3.267500000000000000e+02,3.931486210450314822e-03,3.940577438167087165e-01,1.784508629648495770e-02,5.247577512192228566e-01,1.186213350411157830e+00,6.560577811307815033e+00,8.934256262092930001e-01,5.729065439391318293e+00,1.151828211280771924e-02,4.766906869229604049e-01,4.970571336897640080e-01,3.214286597288401381e+00
9.079861111111111605e-01,3.268750000000000000e+02,4.343365846009809156e-03,3.963357222234131783e-01,1.815654079820070571e-02,5.267555897574228707e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.005494611745953337e-01,5.778534486967213724e+00,1.169139114952412115e-02,4.778092276197849486e-01,5.000481211116232227e-01,3.228507538077108219e+00
9.083333333333333259e-01,3.270000000000000000e+02,4.755245481569171651e-03,3.986137006301169183e-01,1.847046589278771023e-02,5.287706570756780522e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.076562411474997649e-01,5.828303212507745634e+00,1.186553581032634939e-02,4.789327058533316417e-01,5.030223284239279113e-01,3.242726808807880001e+00
9.086805555555556024e-01,3.271250000000000000e+02,5.167125117128667719e-03,4.008916790368213801e-01,1.878685565837357949e-02,5.308030572288368054e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.147459661280064047e-01,5.878371616012912249e+00,1.204071026878736697e-02,4.800611210437192300e-01,5.059797556266780738e-01,3.256944409480717173e+00
9.090277777777777679e-01,3.272500000000000000e+02,5.579004752688028479e-03,4.031696574435251201e-01,1.910570417308577948e-02,5.328528942717474237e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.218186361161126996e-01,5.928739697482695803e+00,1.221690869848035890e-02,4.811944726110655712e-01,5.089204027198739322e-01,3.271160340095609520e+00
9.093750000000000444e-01,3.273750000000000000e+02,5.990884388247521945e-03,4.054476358502295819e-01,1.942700551505224457e-02,5.349202722592603099e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.288742511118242007e-01,5.979407456917134489e+00,1.239412527297835409e-02,4.823327599754912431e-01,5.118442697035152644e-01,3.285374600652577026e+00
9.097222222222222099e-01,3.275000000000000000e+02,6.402764023806887042e-03,4.077256142569333219e-01,1.975075376240039218e-02,5.370052952462225360e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.359128111151350238e-01,6.030374894316187451e+00,1.257235416585440052e-02,4.834759825571142144e-01,5.147513565776019595e-01,3.299587191151609922e+00
9.100694444444444864e-01,3.276250000000000000e+02,6.814643659366380508e-03,4.100035926636377281e-01,2.007694299325808382e-02,5.391080672874848378e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.429343161260513861e-01,6.081642009679897320e+00,1.275158955068167281e-02,4.846241397760531200e-01,5.176416633421341285e-01,3.313798111592709095e+00
9.104166666666666519e-01,3.277500000000000000e+02,7.226523294925610297e-03,4.122815710703407466e-01,2.040556728575266751e-02,5.412286924378939545e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.499387661445670705e-01,6.133208803008222354e+00,1.293182560103291363e-02,4.857772310524268722e-01,5.205151899971096618e-01,3.328007361975873213e+00
9.107638888888889284e-01,3.278750000000000000e+02,7.638402930485368308e-03,4.145595494770466516e-01,2.073662071801220252e-02,5.433672747523018431e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.569261611706905146e-01,6.185075274301223835e+00,1.311305649048182323e-02,4.869352558063541059e-01,5.233719365425353320e-01,3.342214942301102720e+00
9.111111111111110938e-01,3.280000000000000000e+02,8.050282566044600699e-03,4.168375278837496700e-01,2.107009736816382525e-02,5.455239182855533553e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.638965012044110603e-01,6.237241423558819164e+00,1.329527639260077131e-02,4.880982134579536780e-01,5.262119029784018132e-01,3.356420852568397617e+00
9.114583333333333703e-01,3.281250000000000000e+02,8.462162201604093298e-03,4.191155062904541317e-01,2.140599131433555333e-02,5.476987270925003370e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.708497862457365901e-01,6.289707250781072290e+00,1.347847948096331065e-02,4.892661034273443343e-01,5.290350893047159886e-01,3.370625092777757459e+00
9.118055555555555358e-01,3.282500000000000000e+02,8.874041837163454058e-03,4.213934846971578718e-01,2.174429663465477641e-02,5.498918052279896385e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.777860162946616640e-01,6.342472755967938802e+00,1.366265992914218047e-02,4.904389251346439327e-01,5.318414955214735285e-01,3.384827662929171588e+00
9.121527777777778123e-01,3.283750000000000000e+02,9.285921472722951861e-03,4.236714631038623335e-01,2.208500740724937683e-02,5.521032127181347837e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.847051913511917220e-01,6.395109474105545644e+00,1.384781191071078783e-02,4.916166779999729397e-01,5.346311216286789847e-01,3.399028563022661764e+00
9.125000000000000888e-01,3.285000000000000568e+02,9.697801108282442725e-03,4.259494415105667953e-01,2.242811771024681711e-02,5.543327624239258178e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.916073114153244328e-01,6.446965591467076706e+00,1.403392959924209399e-02,4.927993614434494907e-01,5.374039676263298038e-01,3.413227793058218662e+00
9.128472222222222543e-01,3.286250000000000000e+02,1.010968074384180695e-02,4.282274199172705353e-01,2.277362162177470895e-02,5.565801810179157316e-01,1.186213350411157830e+00,6.560577811307815033e+00,9.984923764870565766e-01,6.498034270136410662e+00,1.422100716830906539e-02,4.939869748851912212e-01,5.401600335144260967e-01,3.427425353035828071e+00
9.131944444444445308e-01,3.287500000000000568e+02,1.052156037940117118e-02,4.305053983239742199e-01,2.312151321996092426e-02,5.588451950838938531e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.005360386566393815e+00,6.548315510113586591e+00,1.440903879148487839e-02,4.951795177453189312e-01,5.428993192929679745e-01,3.441621242955514859e+00
9.135416666666666963e-01,3.288750000000000000e+02,1.093344001496066205e-02,4.327833767306786816e-01,2.347178658293293252e-02,5.611275312056466236e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.012211341653333374e+00,6.597809311398585841e+00,1.459801864234249250e-02,4.963769894439503116e-01,5.456218249619554372e-01,3.455815462817267480e+00
9.138888888888889728e-01,3.290000000000000568e+02,1.134531965052015985e-02,4.350613551373831434e-01,2.382443578881839052e-02,5.634269159669615945e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.019045241747875252e+00,6.646515673991403972e+00,1.478794089445502509e-02,4.975793894012041640e-01,5.483275505213882628e-01,3.470008012621085047e+00
9.142361111111111382e-01,3.291250000000000000e+02,1.175719928607952061e-02,4.373393335440868834e-01,2.417945491574478856e-02,5.657430759516252072e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.025862086850016786e+00,6.694434597892027661e+00,1.497879972139565773e-02,4.987867170371992342e-01,5.510164959712666732e-01,3.484198892366967559e+00
9.145833333333334147e-01,3.292500000000000568e+02,1.216907892163901321e-02,4.396173119507913452e-01,2.453683804184005404e-02,5.680757377434266786e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.032661876959763525e+00,6.741566083100490658e+00,1.517058929673727012e-02,4.999989717720544902e-01,5.536886613115904465e-01,3.498388102054915905e+00
9.149305555555555802e-01,3.293750000000000000e+02,1.258095855719837917e-02,4.418952903574950852e-01,2.489657924523152113e-02,5.704246279261515618e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.039444612077109920e+00,6.787910129616758326e+00,1.536330379405291373e-02,5.012161530258885112e-01,5.563440465423578063e-01,3.512575641684929195e+00
9.152777777777778567e-01,3.295000000000000000e+02,1.299283819275786830e-02,4.441732687641995470e-01,2.525867260404721440e-02,5.727894730835892956e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.046210292202061076e+00,6.833466737440865302e+00,1.555693738691597827e-02,5.024382602188200986e-01,5.589826516635726383e-01,3.526761511257008763e+00
9.156250000000000222e-01,3.296250000000000000e+02,1.340471782831736611e-02,4.464512471709040087e-01,2.562311219641452351e-02,5.751699997995263214e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.052958917334614997e+00,6.878235906572796488e+00,1.575148424889928622e-02,5.036652927709680538e-01,5.616044766752330553e-01,3.540945710771153276e+00
9.159722222222222987e-01,3.297500000000000000e+02,1.381659746387685524e-02,4.487292255776084704e-01,2.598989210046111220e-02,5.775659346577501907e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.059690487474770793e+00,6.922217637012545666e+00,1.594693855357594281e-02,5.048972501024510118e-01,5.642095215773390571e-01,3.555128240227361847e+00
9.163194444444444642e-01,3.298750000000000000e+02,1.422847709943608763e-02,4.510072039843114333e-01,2.635900639431452974e-02,5.799770042420472338e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.066405002622526466e+00,6.965411928760103066e+00,1.614329447451891275e-02,5.061341316333870521e-01,5.667977863698884233e-01,3.569309099625625592e+00
9.166666666666667407e-01,3.300000000000000000e+02,1.464035673499558543e-02,4.532851823910158950e-01,2.673044915610257519e-02,5.824029351362068896e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.073102462777887345e+00,7.007818781815497111e+00,1.634054618530152853e-02,5.073759367838966972e-01,5.693692710528853729e-01,3.583488288965966717e+00
9.170138888888889062e-01,3.301250000000000000e+02,1.505223637055494619e-02,4.555631607977196351e-01,2.710421446395271800e-02,5.848434539240146002e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.079782867940847435e+00,7.049438196178699378e+00,1.653868785949674791e-02,5.086226649740966943e-01,5.719239756263277963e-01,3.597665808248359909e+00
9.173611111111111827e-01,3.302500000000000000e+02,1.546411600611444052e-02,4.578411392044240968e-01,2.748029639599290988e-02,5.872982871892599155e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.086446218111412954e+00,7.090270171849737402e+00,1.673771367067753216e-02,5.098743156241080099e-01,5.744619000902158046e-01,3.611841657472831368e+00
9.177083333333333481e-01,3.303750000000000000e+02,1.587599564167366598e-02,4.601191176111271153e-01,2.785868903035040520e-02,5.897671615157280556e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.093092513289577905e+00,7.130314708828585424e+00,1.693761779241714088e-02,5.111308881540483906e-01,5.769830444445492867e-01,3.626015836639367773e+00
9.180555555555556246e-01,3.305000000000000000e+02,1.628787527723316378e-02,4.623970960178315770e-01,2.823938644515314872e-02,5.922498034872085704e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.099721753475348285e+00,7.169571807115265649e+00,1.713839439828846595e-02,5.123923819840364713e-01,5.794874086893282428e-01,3.640188345747969123e+00
9.184027777777777901e-01,3.306250000000000000e+02,1.669975491279265464e-02,4.646750744245360387e-01,2.862238271852868277e-02,5.947459396874880122e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.106333938668720540e+00,7.208041466709771861e+00,1.734003766186468370e-02,5.136587965341912199e-01,5.819749928245528947e-01,3.654359184798636750e+00
9.187500000000000666e-01,3.307500000000000000e+02,1.711163454835215245e-02,4.669530528312404449e-01,2.900767192860466762e-02,5.972552967003534885e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.112929068869695337e+00,7.245723687612099617e+00,1.754254175671883173e-02,5.149301312246310491e-01,5.844457968502227985e-01,3.668528353791368879e+00
9.190972222222222321e-01,3.308750000000000000e+02,1.752351418391151494e-02,4.692310312379441850e-01,2.939524815350850681e-02,5.997776011095917736e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.119507144078269789e+00,7.282618469822234708e+00,1.774590085642379841e-02,5.162063854754751491e-01,5.868998207663362887e-01,3.682695852726166397e+00
9.194444444444445086e-01,3.310000000000000000e+02,1.793539381947101274e-02,4.715090096446486467e-01,2.978510547136815553e-02,6.023125794989921955e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.126068164294449225e+00,7.318725813340205555e+00,1.795010913455298909e-02,5.174875587068419325e-01,5.893370645728973622e-01,3.696861681603029304e+00
9.197916666666666741e-01,3.311250000000000000e+02,1.834727345503037524e-02,4.737869880513523868e-01,3.017723796031099998e-02,6.048599584523403072e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.132612129518228539e+00,7.354045718165982848e+00,1.815516076467921930e-02,5.187736503388494791e-01,5.917575282699020223e-01,3.711025840421946498e+00
9.201388888888889506e-01,3.312500000000000000e+02,1.875915309058986263e-02,4.760649664580568485e-01,3.057163969846498838e-02,6.074194645534253256e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.139139039749612614e+00,7.388578184299599450e+00,1.836104992037582498e-02,5.200646597916183111e-01,5.941612118573540435e-01,3.725188329182939739e+00
9.204861111111111160e-01,3.313750000000000000e+02,1.917103272614936044e-02,4.783429448647613103e-01,3.096830476395758674e-02,6.099908243860338031e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.145648894988599009e+00,7.422323211741035820e+00,1.856777077521567718e-02,5.213605864852663974e-01,5.965481153352516497e-01,3.739349147885999258e+00
9.208333333333333925e-01,3.315000000000000000e+02,1.958291236170885824e-02,4.806209232714657720e-01,3.136722723491640330e-02,6.125737645339531801e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.152141695235188168e+00,7.455280800490294624e+00,1.877531750277189673e-02,5.226614298399124836e-01,5.989182387035946187e-01,3.753508296531123278e+00
9.211805555555555580e-01,3.316250000000000000e+02,1.999479199726808196e-02,4.828989016781687904e-01,3.176840118946896302e-02,6.151680115809697869e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.158617440489376538e+00,7.487450950547362538e+00,1.898368427661759755e-02,5.239671892756740945e-01,6.012715819623832836e-01,3.767665775118301585e+00
9.215277777777778345e-01,3.317500000000000000e+02,2.040667163282757976e-02,4.851768800848732521e-01,3.217182070574315517e-02,6.177732921108730624e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.165076130751169892e+00,7.518833661912266209e+00,1.919286527032580680e-02,5.252778642126724185e-01,6.036081451116173113e-01,3.781821583647556384e+00
9.218750000000000000e-01,3.318750000000000000e+02,2.081855126838694225e-02,4.874548584915770477e-01,3.257747986186644573e-02,6.203893327074485597e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.171517766020563123e+00,7.549428934584978101e+00,1.940285465746956553e-02,5.265934540710249800e-01,6.059279281512969240e-01,3.795975722118877460e+00
9.222222222222222765e-01,3.320000000000000000e+02,2.123043090394644006e-02,4.897328368982814539e-01,3.298537273596662683e-02,6.230158599544860509e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.177942346297561338e+00,7.579236768565525750e+00,1.961364661162190784e-02,5.279139582708504141e-01,6.082309310814222325e-01,3.810128190532263037e+00
9.225694444444444420e-01,3.321250000000000000e+02,2.164231053950567071e-02,4.920108153049844724e-01,3.339549340617112283e-02,6.256526004357702009e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.184349871582159430e+00,7.608257163853882510e+00,1.982523530635586437e-02,5.292393762322677997e-01,6.105171539019910165e-01,3.824278988887714004e+00
9.229166666666667185e-01,3.322500000000000000e+02,2.205419017506516158e-02,4.942887937116888786e-01,3.380783595060785768e-02,6.282992807350910036e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.190740341874362285e+00,7.636490120450072361e+00,2.003761491524476759e-02,5.305697073753958826e-01,6.127865966130070507e-01,3.838428117185230359e+00
9.232638888888888840e-01,3.323750000000000000e+02,2.246606981062465938e-02,4.965667721183933403e-01,3.422239444740429737e-02,6.309556274362347894e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.197113757174167681e+00,7.663935638354085533e+00,2.025077961186151632e-02,5.319049511203531866e-01,6.150392592144688919e-01,3.852575575424812104e+00
9.236111111111111605e-01,3.325000000000000000e+02,2.287794944618415025e-02,4.988447505250978020e-01,3.463916297468812994e-02,6.336213671229889988e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.203470117481575397e+00,7.690593717565919363e+00,2.046472356977920709e-02,5.332451068872584576e-01,6.172751417063758739e-01,3.866721363606459683e+00
9.239583333333333259e-01,3.326250000000000000e+02,2.328982908174351621e-02,5.011227289318015421e-01,3.505813561058682137e-02,6.362962263791399620e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.209809422796582767e+00,7.716464358085564079e+00,2.067944096257073525e-02,5.345901740962297755e-01,6.194942440887268864e-01,3.880865481730160216e+00
9.243055555555556024e-01,3.327500000000000000e+02,2.370170871730300707e-02,5.034007073385059483e-01,3.547930643322823319e-02,6.389799317884774510e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.216131673119195122e+00,7.741547559913043663e+00,2.089492596380958245e-02,5.359401521673877733e-01,6.216965663615250381e-01,3.895007929795939017e+00
9.246527777777777679e-01,3.328750000000000000e+02,2.411358835286236957e-02,5.056786857452096884e-01,3.590266952073983830e-02,6.416722099347863528e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.222436868449407132e+00,7.765843323048334135e+00,2.111117274706847055e-02,5.372950405208491986e-01,6.238821085247686637e-01,3.909148707803770328e+00
9.250000000000000444e-01,3.330000000000000000e+02,2.452546798842186737e-02,5.079566641519142056e-01,3.632821895124951905e-02,6.443727874018564394e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.228725008787223905e+00,7.789351647491455921e+00,2.132817548592060020e-02,5.386548385767349068e-01,6.260508705784578742e-01,3.923287815753679020e+00
9.253472222222222099e-01,3.331250000000000000e+02,2.493734762398136517e-02,5.102346425586186118e-01,3.675594880288472754e-02,6.470813907734741521e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.234996094132643440e+00,7.812072533242401029e+00,2.154592835393900549e-02,5.400195457551625333e-01,6.282028525225926696e-01,3.937425253645652656e+00
9.256944444444444864e-01,3.332500000000000000e+02,2.534922725954085257e-02,5.125126209653231291e-01,3.718585315377315875e-02,6.497977466334269314e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.241250124485665074e+00,7.834005980301168570e+00,2.176442552469680033e-02,5.413891614762510462e-01,6.303380543571730499e-01,3.951561021479691682e+00
9.260416666666666519e-01,3.333750000000000000e+02,2.576110689510008669e-02,5.147905993720260920e-01,3.761792608204225785e-02,6.525215815655009965e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.247487099846286807e+00,7.855151988667746110e+00,2.198366117176708129e-02,5.427636851601189694e-01,6.324564760821986820e-01,3.965695119255796541e+00
9.263888888888889284e-01,3.335000000000000000e+02,2.617298653065958450e-02,5.170685777787304982e-01,3.805216166582005288e-02,6.552526221534861195e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.253707020214513079e+00,7.875510558342155853e+00,2.220362946872280960e-02,5.441431162268853816e-01,6.345581176976697879e-01,3.979827546973966790e+00
9.267361111111110938e-01,3.336250000000000000e+02,2.658486616621894352e-02,5.193465561854342383e-01,3.848855398323373922e-02,6.579905949811674093e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.259909885590339229e+00,7.895081689324380925e+00,2.242432458913688753e-02,5.455274540966685848e-01,6.366429792035849244e-01,3.993958304634201539e+00
9.270833333333333703e-01,3.337500000000000000e+02,2.699674580177843439e-02,5.216245345921387555e-01,3.892709711241137960e-02,6.607352266323344159e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.266095695973770363e+00,7.913865381614433758e+00,2.264574070658285226e-02,5.469166981895878799e-01,6.387110605999472002e-01,4.008087392236502566e+00
9.274305555555555358e-01,3.338750000000000000e+02,2.740862543733766504e-02,5.239025129988417184e-01,3.936778513148025266e-02,6.634862436907729144e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.272264451364801152e+00,7.931861635212304584e+00,2.286787199463331116e-02,5.483108479257606804e-01,6.407623618867532844e-01,4.022214809780856548e+00
9.277777777777778123e-01,3.340000000000000000e+02,2.782050507289716285e-02,5.261804914055462357e-01,3.981061211856830317e-02,6.662433727402718997e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.278416151763436925e+00,7.949070450118002285e+00,2.309071262686173548e-02,5.497099027253079528e-01,6.427968830640065079e-01,4.036340557267287465e+00
9.281250000000000888e-01,3.341250000000000568e+02,2.823238470845692086e-02,5.284584698122520852e-01,4.025557215180326776e-02,6.690063403646191453e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.284550797169677683e+00,7.965491826331526859e+00,2.331425677684123218e-02,5.511138620083484430e-01,6.448146241317070926e-01,4.050464634695795318e+00
9.284722222222222543e-01,3.342500000000000000e+02,2.864426434401615151e-02,5.307364482189551591e-01,4.070265930931218912e-02,6.717748731475986501e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.290668387583515653e+00,7.981125763852863209e+00,2.353849861814431843e-02,5.525227251949977880e-01,6.468155850898498205e-01,4.064587042066346356e+00
9.288194444444445308e-01,3.343750000000000568e+02,2.905614397957564238e-02,5.330144266256595653e-01,4.115186766922317857e-02,6.745486976730012962e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.296768923004958163e+00,7.995972262682026432e+00,2.376343232434455222e-02,5.539364917053778425e-01,6.487997659384395766e-01,4.078707779378974330e+00
9.291666666666666963e-01,3.345000000000000000e+02,2.946802361513500834e-02,5.352924050323633054e-01,4.160319130966367435e-02,6.773275405246121927e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.302852403434000772e+00,8.010031322819004984e+00,2.398905206901490172e-02,5.553551609596052430e-01,6.507671666774748065e-01,4.092826846633655258e+00
9.295138888888889728e-01,3.346250000000000568e+02,2.987990325069449921e-02,5.375703834390677116e-01,4.205662430876150326e-02,6.801111282862210006e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.308918828870648365e+00,8.023302944263813075e+00,2.421535202572831433e-02,5.567787323778011777e-01,6.527177873069556213e-01,4.106944243830413122e+00
9.298611111111111382e-01,3.347500000000000000e+02,3.029178288625386170e-02,5.398483618457714517e-01,4.251216074464406192e-02,6.828991875416131618e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.314968199314895836e+00,8.035787127016439158e+00,2.444232636805797679e-02,5.582072053800830602e-01,6.546516278268821321e-01,4.121059970969236375e+00
9.302083333333334147e-01,3.348750000000000568e+02,3.070366252181335950e-02,5.421263402524759689e-01,4.296979469543935060e-02,6.856914448745781154e-01,1.186213350411157830e+00,6.560577811307815033e+00,1.321000514766748068e+00,8.047483871076888562e+00,2.466996926957701688e-02,5.596405793865698586e-01,6.565686882372540056e-01,4.135174028050125017e+00
