motor_time_fraction,motor_angle_deg,small_linear,large_linear,small_6h,large_6h,delta_small,delta_large,dsmall6h_dt,dlarge6h_dt
4.583333333333333356e-03,1.649999999999999911e+00,1.217145524573622350e-01,9.916482607395480375e-01,8.740242153726331120e-02,8.960156116154320838e-01,-3.431213092009892385e-02,-9.563264912411595375e-02,1.020491742230434262e+00,3.729972337817703654e+00
5.000000000000000104e-03,1.800000000000000044e+00,1.224621054744625681e-01,9.908890117158705158e-01,8.782839556913092649e-02,8.975650663258117889e-01,-3.463370990533164162e-02,-9.332394539005872680e-02,1.024190046964299938e+00,3.707379104061051756e+00
5.416666666666666852e-03,1.950000000000000178e+00,1.232096584915629012e-01,9.901297626921931050e-01,8.825591862184684055e-02,8.991050683425253487e-01,-3.495373986971606062e-02,-9.102469434966775630e-02,1.027927078758901214e+00,3.684599681630973844e+00
5.833333333333333599e-03,2.100000000000000089e+00,1.239572115086632204e-01,9.893705136685155832e-01,8.868500687693267603e-02,9.006355404300140366e-01,-3.527220463173054432e-02,-8.873497323850154661e-02,1.031703054015077781e+00,3.661635720288952456e+00
6.250000000000000347e-03,2.250000000000000000e+00,1.247047645257635534e-01,9.886112646448381724e-01,8.911567660509495115e-02,9.021564060439765109e-01,-3.558908792066860227e-02,-8.645485860086166152e-02,1.035518184407036912e+00,3.638488888271809607e+00
6.666666666666667095e-03,2.400000000000000355e+00,1.254523175428638726e-01,9.878520156211606507e-01,8.954794416424116665e-02,9.036675893390221370e-01,-3.590437337862270595e-02,-8.418442628213851364e-02,1.039372676815655927e+00,3.615160872083314381e+00
7.083333333333333842e-03,2.550000000000000266e+00,1.261998705599642057e-01,9.870927665974832399e-01,8.998182599746938626e-02,9.051690151762397107e-01,-3.621804456249481940e-02,-8.192375142124352916e-02,1.043266733262127710e+00,3.591653376283268084e+00
7.500000000000000590e-03,2.700000000000000178e+00,1.269474235770645387e-01,9.863335175738058291e-01,9.041733863102895119e-02,9.066606091306755877e-01,-3.653008494603558753e-02,-7.967290844313024145e-02,1.047200550841967059e+00,3.567968123274080305e+00
7.916666666666667337e-03,2.850000000000000089e+00,1.276949765941648440e-01,9.855742685501283074e-01,9.085449867225517395e-02,9.081422974987235497e-01,-3.684047792190967008e-02,-7.743197105140475767e-02,1.051174321659388733e+00,3.544106853084896702e+00
8.333333333333333218e-03,3.000000000000000000e+00,1.284425296112651771e-01,9.848150195264508966e-01,9.129332280747516626e-02,9.096140073054244102e-01,-3.714920680379001083e-02,-7.520101222102648642e-02,1.055188232762083400e+00,3.520071323153277199e+00
8.750000000000000833e-03,3.150000000000000355e+00,1.291900826283655102e-01,9.840557705027733748e-01,9.173382779988815960e-02,9.110756663116730270e-01,-3.745625482847735055e-02,-7.298010419110034785e-02,1.059242466076400602e+00,3.495863308104496969e+00
9.166666666666666713e-03,3.299999999999999822e+00,1.299376356454658432e-01,9.832965214790959640e-01,9.217603048741766780e-02,9.125272030213329444e-01,-3.776160515804817541e-02,-7.076931845776301966e-02,1.063337198342962253e+00,3.471484599528472437e+00
9.583333333333334328e-03,3.450000000000000178e+00,1.306851886625661763e-01,9.825372724554185533e-01,9.261994778053796173e-02,9.139685466882593312e-01,-3.806524088202821454e-02,-6.856872576715922207e-02,1.067472601052723125e+00,3.446937005754370453e+00
1.000000000000000021e-02,3.600000000000000089e+00,1.314327416796664816e-01,9.817780234317410315e-01,9.306559666007266363e-02,9.153996273232256620e-01,-3.836714501959381796e-02,-6.637839610851536953e-02,1.071648840383492951e+00,3.422222351622917547e+00
1.041666666666666782e-02,3.750000000000000444e+00,1.321802946967668146e-01,9.810187744080636207e-01,9.351299417496908295e-02,9.168203757007551413e-01,-3.866730052179773169e-02,-6.419839870730847942e-02,1.075866077136939492e+00,3.397342478256465625e+00
1.083333333333333370e-02,3.900000000000000355e+00,1.329278477138671477e-01,9.802595253843860990e-01,9.396215744004371428e-02,9.182307233658574264e-01,-3.896569027382343342e-02,-6.202880201852867259e-02,1.080124466676093631e+00,3.372299242826828358e+00
1.125000000000000132e-02,4.050000000000000711e+00,1.336754007309674808e-01,9.795002763607086882e-01,9.441310363370383762e-02,9.196306026406667611e-01,-3.926229709726364314e-02,-5.986967372004192711e-02,1.084424158863364962e+00,3.347094518320945511e+00
1.166666666666666720e-02,4.200000000000000178e+00,1.344229537480677861e-01,9.787410273370312774e-01,9.486584999564307008e-02,9.210199466309828553e-01,-3.955710375242471599e-02,-5.772108070604842212e-02,1.088765297999096493e+00,3.321730193304398338e+00
1.208333333333333481e-02,4.350000000000000533e+00,1.351705067651681191e-01,9.779817783133537556e-01,9.532041382451068856e-02,9.223986892327112885e-01,-3.985009294065743057e-02,-5.558308908064246712e-02,1.093148022760666249e+00,3.296208171682811106e+00
1.250000000000000069e-02,4.500000000000000000e+00,1.359180597822684522e-01,9.772225292896763449e-01,9.577681247555637489e-02,9.237667651382054368e-01,-4.014124730671207730e-02,-5.345576415147090810e-02,1.097572466142159309e+00,3.270530372461199597e+00
1.291666666666666831e-02,4.650000000000000355e+00,1.366656127993687853e-01,9.764632802659988231e-01,9.623506335824918989e-02,9.251241098425085907e-01,-4.043054944111959537e-02,-5.133917042349023241e-02,1.102038755394626701e+00,3.244698729501272805e+00
1.333333333333333419e-02,4.800000000000000711e+00,1.374131658164691183e-01,9.757040312423214123e-01,9.669518393387339927e-02,9.264706596494918234e-01,-4.071798188259571905e-02,-4.923337159282958897e-02,1.106547011966944494e+00,3.218715191276750431e+00
1.375000000000000007e-02,4.950000000000000178e+00,1.381607188335694514e-01,9.749447822186440016e-01,9.715719171309747382e-02,9.278063516778924935e-01,-4.100352712047197756e-02,-4.713843054075150807e-02,1.111097351447293269e+00,3.192581720626724184e+00
1.416666666666666768e-02,5.100000000000000533e+00,1.389082718506697567e-01,9.741855331949664798e-01,9.762110425352071852e-02,9.291311238672458339e-01,-4.128716759714903817e-02,-4.505440932772064588e-02,1.115689883505280644e+00,3.166300294507107704e+00
1.458333333333333356e-02,5.250000000000000000e+00,1.396558248677700897e-01,9.734262841712890690e-01,9.808693915719537970e-02,9.304449149837175082e-01,-4.156888571057471005e-02,-4.298136918757156089e-02,1.120324711834711939e+00,3.139872903740204890e+00
1.500000000000000118e-02,5.400000000000000355e+00,1.404033778848704228e-01,9.726670351476115473e-01,9.855471406812417456e-02,9.317476646258271433e-01,-4.184866381674624825e-02,-4.091937052178440393e-02,1.125001934097036305e+00,3.113301552762449909e+00
1.541666666666666706e-02,5.549999999999999822e+00,1.411509309019707559e-01,9.719077861239341365e-01,9.902444666973594933e-02,9.330393132300681680e-01,-4.212648423223480654e-02,-3.886847289386596849e-02,1.129721641865481629e+00,3.086588259370348197e+00
1.583333333333333467e-02,5.700000000000000178e+00,1.418984839190710612e-01,9.711485371002567257e-01,9.949615468233725946e-02,9.343198020764218459e-01,-4.240232923673380172e-02,-3.682873502383487985e-02,1.134483920569895332e+00,3.059735054464667758e+00
1.625000000000000056e-02,5.850000000000000533e+00,1.426460369361713942e-01,9.703892880765792039e-01,9.996985586054098205e-02,9.355890732937629517e-01,-4.267618107563041219e-02,-3.480021478281625225e-02,1.139288849442306351e+00,3.032743981792910493e+00
1.666666666666666644e-02,6.000000000000000000e+00,1.433935899532717273e-01,9.696300390529017932e-01,1.004455679906725019e-01,9.368470698651599760e-01,-4.294802196259922544e-02,-3.278296918774181723e-02,1.144136501463232536e+00,3.005617097690116424e+00
1.708333333333333579e-02,6.150000000000001243e+00,1.441411429703720604e-01,9.688707900292242714e-01,1.009233088881543311e-01,9.380937356330640853e-01,-4.321783408221772926e-02,-3.077705439616018612e-02,1.149026943308735671e+00,2.978356470818034119e+00
1.750000000000000167e-02,6.300000000000000711e+00,1.448886959874723934e-01,9.681115410055468606e-01,1.014030963948682612e-01,9.393290153043922786e-01,-4.348559959260413221e-02,-2.878252570115458209e-02,1.153960235298258974e+00,2.950964181902703931e+00
1.791666666666666755e-02,6.450000000000000178e+00,1.456362490045727265e-01,9.673522919818693389e-01,1.018849483764958791e-01,9.405528544554967452e-01,-4.375130062807684739e-02,-2.679943752637259369e-02,1.158936431343247975e+00,2.923442323470489601e+00
1.833333333333333343e-02,6.599999999999999645e+00,1.463838020216730318e-01,9.665930429581919281e-01,1.023688827198382806e-01,9.417651995370299733e-01,-4.401491930183475121e-02,-2.482784342116195475e-02,1.163955578896581855e+00,2.895792999582609273e+00
1.875000000000000278e-02,6.750000000000000888e+00,1.471313550387733649e-01,9.658337939345145173e-01,1.028549173301142872e-01,9.429659978786916197e-01,-4.427643770865907769e-02,-2.286779605582289765e-02,1.169017718902824798e+00,2.868018325568201021e+00
1.916666666666666866e-02,6.900000000000000355e+00,1.478789080558736979e-01,9.650745449108369955e-01,1.033430701282378877e-01,9.441551976938706847e-01,-4.453583792763581017e-02,-2.091934721696631083e-02,1.174122885749317335e+00,2.840120427755970400e+00
1.958333333333333454e-02,7.050000000000000711e+00,1.486264610729740032e-01,9.643152958871595848e-01,1.038333590480779722e-01,9.453327480841706709e-01,-4.479310202489603099e-02,-1.898254780298891387e-02,1.179271107218125669e+00,2.812101443204454654e+00
2.000000000000000042e-02,7.200000000000000178e+00,1.493740140900743363e-01,9.635560468634820630e-01,1.043258020336940706e-01,9.464985990438240515e-01,-4.504821205638026571e-02,-1.705744781965801149e-02,1.184462404438856309e+00,2.783963519430962652e+00
2.041666666666666630e-02,7.349999999999999645e+00,1.501215671071746693e-01,9.627967978398046522e-01,1.048204170365558963e-01,9.476527014639950508e-01,-4.530115007061877308e-02,-1.514409637580960144e-02,1.189696791842362433e+00,2.755708814139214535e+00
2.083333333333333565e-02,7.500000000000000888e+00,1.508691201242750024e-01,9.620375488161272415e-01,1.053172220127426978e-01,9.487950071369646299e-01,-4.555189811153230461e-02,-1.324254167916261160e-02,1.194974277115356198e+00,2.727339494945741460e+00
2.125000000000000153e-02,7.650000000000000355e+00,1.516166731413753355e-01,9.612782997924497197e-01,1.058162349201236113e-01,9.499254687602056713e-01,-4.580043822125172415e-02,-1.135283103224404844e-02,1.200294861155930537e+00,2.698857739105076980e+00
2.166666666666666741e-02,7.800000000000000711e+00,1.523642261584756685e-01,9.605190507687723089e-01,1.063174737155203192e-01,9.510440399403393696e-01,-4.604675244295534930e-02,-9.475010828432939292e-03,1.205658538030023319e+00,2.670265733233791572e+00
2.208333333333333329e-02,7.950000000000000178e+00,1.531117791755759738e-01,9.597598017450947872e-01,1.068209563518507516e-01,9.521506751969806004e-01,-4.629082282372522228e-02,-7.609126548114186761e-03,1.211065294928829861e+00,2.641565673033412054e+00
2.250000000000000264e-02,8.100000000000001421e+00,1.538593321926763069e-01,9.590005527214173764e-01,1.073267007752569391e-01,9.532453299664637170e-01,-4.653263141741936781e-02,-5.755222754953659425e-03,1.216515112127178666e+00,2.612759763012269421e+00
2.291666666666666852e-02,8.250000000000000000e+00,1.546068852097766400e-01,9.582413036977399656e-01,1.078347249222137150e-01,9.543279606054546615e-01,-4.677216028756292499e-02,-3.913343092285304081e-03,1.222007962942887493e+00,2.583850216206319939e+00
2.333333333333333440e-02,8.400000000000000355e+00,1.553544382268769453e-01,9.574820546740624438e-01,1.083450467166222897e-01,9.553985243944459471e-01,-4.700939151025465557e-02,-2.083530279616496728e-03,1.227543813697115294e+00,2.554839253898987472e+00
2.375000000000000028e-02,8.550000000000000711e+00,1.561019912439772783e-01,9.567228056503850331e-01,1.088576840668862428e-01,9.564569795411331787e-01,-4.724430717709103555e-02,-2.658261092518543478e-04,1.233122623675726448e+00,2.525729105340064784e+00
2.416666666666666963e-02,8.700000000000001066e+00,1.568495442610776114e-01,9.559635566267075113e-01,1.093726548629735118e-01,9.575032851836786651e-01,-4.747688939810409958e-02,1.539728556971153850e-03,1.238744345091674415e+00,2.496522007463727544e+00
2.458333333333333551e-02,8.850000000000001421e+00,1.575970972781779444e-01,9.552043076030301005e-01,1.098899769734598825e-01,9.585374013938504634e-01,-4.770712030471806198e-02,3.333093790820362834e-03,1.244408923048429871e+00,2.467220204605698353e+00
2.500000000000000139e-02,9.000000000000000000e+00,1.583446502952782775e-01,9.544450585793526898e-01,1.104096682425608766e-01,9.595592891800506230e-01,-4.793498205271740087e-02,5.114230600697933227e-03,1.250116295504460018e+00,2.437825948219613625e+00
2.541666666666666727e-02,9.150000000000000355e+00,1.590922033123786106e-01,9.536858095556751680e-01,1.109317464871468761e-01,9.605689104902196407e-01,-4.816045682523173443e-02,6.883100934544472693e-03,1.255866393238774137e+00,2.408341496592627529e+00
2.583333333333333662e-02,9.300000000000000711e+00,1.598397563294789436e-01,9.529265605319977572e-01,1.114562294937440773e-01,9.615662282146258955e-01,-4.838352683573486634e-02,8.639667682628138223e-03,1.261659139817556508e+00,2.378769114560315145e+00
2.625000000000000250e-02,9.450000000000001066e+00,1.605873093465792489e-01,9.521673115083202354e-01,1.119831350155236771e-01,9.625512061885329596e-01,-4.860417433105557183e-02,1.038389468021272410e-02,1.267494451561885782e+00,2.349111073220905066e+00
2.666666666666666838e-02,9.600000000000001421e+00,1.613348623636795820e-01,9.514080624846428247e-01,1.125124807692752943e-01,9.635238091947513350e-01,-4.882238159440428771e-02,1.211574671010851034e-02,1.273372237516572358e+00,2.319369649648892029e+00
2.708333333333333426e-02,9.750000000000000000e+00,1.620824153807799151e-01,9.506488134609654139e-01,1.130442844323698293e-01,9.644840029660668446e-01,-4.903813094841008580e-02,1.383518950510143064e-02,1.279292399420114856e+00,2.289547126608078909e+00
2.750000000000000014e-02,9.900000000000000355e+00,1.628299683978802204e-01,9.498895644372878921e-01,1.135785636397083770e-01,9.654317541875533371e-01,-4.925140475817184338e-02,1.554218975026544491e-02,1.285254831675791243e+00,2.259645792264092901e+00
2.791666666666666949e-02,1.005000000000000071e+01,1.635775214149805534e-01,9.491303154136104814e-01,1.141153359806605649e-01,9.663670304987614923e-01,-4.946218543431998849e-02,1.723671508515101092e-02,1.291259421323900147e+00,2.229667939896418538e+00
2.833333333333333537e-02,1.020000000000000107e+01,1.643250744320808865e-01,9.483710663899329596e-01,1.146546189959908729e-01,9.672898004957904972e-01,-4.967045543609001357e-02,1.891873410585753756e-02,1.297306048015163471e+00,2.199615867609991948e+00
2.875000000000000125e-02,1.034999999999999964e+01,1.650726274491812195e-01,9.476118173662555488e-01,1.151964301747741976e-01,9.682000337332393736e-01,-4.987619727440702200e-02,2.058821636698382473e-02,1.303394583985306276e+00,2.169491878046415856e+00
2.916666666666666713e-02,1.050000000000000000e+01,1.658201804662815526e-01,9.468525683425781381e-01,1.157407869513013970e-01,9.690977007260348497e-01,-5.007939351498015557e-02,2.224513238345671162e-02,1.309524894030817288e+00,2.139298278094819317e+00
2.958333333333333648e-02,1.065000000000000036e+01,1.665677334833818857e-01,9.460933193189006163e-01,1.162877067019746358e-01,9.699827729511429908e-01,-5.028002678140724990e-02,2.388945363224237450e-02,1.315696835485915539e+00,2.109037378602431456e+00
3.000000000000000236e-02,1.080000000000000071e+01,1.673152865004821910e-01,9.453340702952232055e-01,1.168372067421938332e-01,9.708552228491567071e-01,-5.047807975828835780e-02,2.552115255393350157e-02,1.321910258200724275e+00,2.078711494084895417e+00
3.041666666666666824e-02,1.095000000000000107e+01,1.680628395175825240e-01,9.445748212715456837e-01,1.173893043232330236e-01,9.717150238257645789e-01,-5.067353519434950049e-02,2.714020255421889516e-02,1.328165004520666770e+00,2.048322942436386018e+00
3.083333333333333412e-02,1.109999999999999964e+01,1.688103925346828571e-01,9.438155722478682730e-01,1.179440166291107900e-01,9.725621502530977791e-01,-5.086637590557206712e-02,2.874657800522950613e-02,1.334460909267099815e+00,2.017874044639560882e+00
3.125000000000000000e-02,1.125000000000000000e+01,1.695579455517831624e-01,9.430563232241908622e-01,1.185013607734498597e-01,9.733965774709570917e-01,-5.105658477833330267e-02,3.034025424676622951e-02,1.340797799719190442e+00,1.987367124475410751e+00
3.166666666666666935e-02,1.140000000000000036e+01,1.703054985688834955e-01,9.422970742005133404e-01,1.190613537963320784e-01,9.742182817879173617e-01,-5.124414477255141709e-02,3.192120758740402131e-02,1.347175495597052963e+00,1.956804508233030537e+00
3.208333333333333870e-02,1.155000000000000249e+01,1.710530515859838285e-01,9.415378251768359297e-01,1.196240126611452237e-01,9.750272404823130401e-01,-5.142903892483860484e-02,3.348941530547711043e-02,1.353593809046144569e+00,1.926188524419380377e+00
3.250000000000000111e-02,1.170000000000000107e+01,1.718006046030841616e-01,9.407785761531584079e-01,1.201893542514235330e-01,9.758234318031014931e-01,-5.161125035166062858e-02,3.504485564994308522e-02,1.360052544622954995e+00,1.895521503469072444e+00
3.291666666666667046e-02,1.185000000000000142e+01,1.725481576201844947e-01,9.400193271294809971e-01,1.207573953676830542e-01,9.766068349706052976e-01,-5.179076225250144050e-02,3.658750784112430043e-02,1.366551499281968729e+00,1.864805777454223268e+00
3.333333333333333287e-02,1.200000000000000000e+01,1.732957106372848277e-01,9.392600781058035864e-01,1.213281527242525137e-01,9.773774301771355200e-01,-5.196755791303231398e-02,3.811735207133193359e-02,1.373090462363937059e+00,1.834043679794437942e+00
3.375000000000000222e-02,1.215000000000000036e+01,1.740432636543851330e-01,9.385008290821260646e-01,1.219016429460966916e-01,9.781351985874905397e-01,-5.214162070828844142e-02,3.963436950536447512e-02,1.379669215585453079e+00,1.803237544966942218e+00
3.416666666666667157e-02,1.230000000000000249e+01,1.747908166714854661e-01,9.377415800584486538e-01,1.224778825656399756e-01,9.788801223393386319e-01,-5.231293410584549053e-02,4.113854228088997811e-02,1.386287533029849195e+00,1.772389708216944193e+00
3.458333333333333398e-02,1.245000000000000107e+01,1.755383696885857991e-01,9.369823310347711320e-01,1.230568880195826581e-01,9.796121845434759834e-01,-5.248148166900314104e-02,4.262985350870485135e-02,1.392945181139418898e+00,1.741502505268237355e+00
3.500000000000000333e-02,1.260000000000000142e+01,1.762859227056861322e-01,9.362230820110937213e-01,1.236386756457165809e-01,9.803313692839675797e-01,-5.264724705996955134e-02,4.410828727287385842e-02,1.399641918708977029e+00,1.710578272034111835e+00
3.541666666666666574e-02,1.275000000000000000e+01,1.770334757227864375e-01,9.354638329874163105e-01,1.242232616797370459e-01,9.810376616181630816e-01,-5.281021404304939160e-02,4.557382863074677104e-02,1.406377496880765854e+00,1.679619344328620922e+00
3.583333333333333509e-02,1.290000000000000036e+01,1.777810287398867706e-01,9.347045839637387887e-01,1.248106622520538250e-01,9.817310475765992361e-01,-5.297036648783294555e-02,4.702646361286044741e-02,1.413151659140716943e+00,1.648628057578227946e+00
3.625000000000000444e-02,1.305000000000000071e+01,1.785285817569871036e-01,9.339453349400612669e-01,1.254008933846002261e-01,9.824115141627753900e-01,-5.312768837238687758e-02,4.846617922271412304e-02,1.419964141316071071e+00,1.617606746533908124e+00
3.666666666666666685e-02,1.319999999999999929e+01,1.792761347740874367e-01,9.331860859163838562e-01,1.259939709876420066e-01,9.830790493528130947e-01,-5.328216378644543005e-02,4.989296343642923848e-02,1.426814671574374360e+00,1.586557744983721374e+00
3.708333333333333620e-02,1.335000000000000142e+01,1.800236877911877698e-01,9.324268368927064454e-01,1.265899108565854414e-01,9.837336420949956972e-01,-5.343377693460232836e-02,5.130680520228925179e-02,1.433702970423851308e+00,1.555483385465925128e+00
3.750000000000000555e-02,1.350000000000000178e+01,1.807712408082881028e-01,9.316675878690289236e-01,1.271887286687864993e-01,9.843752823091869164e-01,-5.358251213950160352e-02,5.270769444015799277e-02,1.440628750715158501e+00,1.524385998982661361e+00
3.791666666666666796e-02,1.365000000000000036e+01,1.815187938253884081e-01,9.309083388453515129e-01,1.277904399803609647e-01,9.850039608861318463e-01,-5.372835384502744338e-02,5.409562204078033343e-02,1.447591717644540976e+00,1.493267914714261124e+00
3.833333333333333731e-02,1.380000000000000071e+01,1.822663468424887412e-01,9.301490898216739911e-01,1.283950602229956550e-01,9.856196696866388329e-01,-5.387128661949308617e-02,5.547057986496484183e-02,1.454591568758382136e+00,1.462131459734217431e+00
3.874999999999999972e-02,1.394999999999999929e+01,1.830138998595890465e-01,9.293898407979965803e-01,1.290026047007624688e-01,9.862224015406410027e-01,-5.401129515882657772e-02,5.683256074264442237e-02,1.461627993959161431e+00,1.430978958724869354e+00
3.916666666666666907e-02,1.410000000000000142e+01,1.837614528766893796e-01,9.286305917743191696e-01,1.296130885869349325e-01,9.868121502461422168e-01,-5.414836428975444704e-02,5.818155847182304719e-02,1.468700675512826459e+00,1.399812733693837741e+00
3.958333333333333842e-02,1.425000000000000178e+01,1.845090058937897126e-01,9.278713427506416478e-01,1.302265269208073006e-01,9.873889105680436762e-01,-5.428247897298241198e-02,5.951756781740202840e-02,1.475809288057581714e+00,1.368635103691266508e+00
4.000000000000000083e-02,1.440000000000000036e+01,1.852565589108900457e-01,9.271120937269642370e-01,1.308429346045196784e-01,9.879526782368509563e-01,-5.441362430637036729e-02,6.084058450988671929e-02,1.482953498614109300e+00,1.337448384527901935e+00
4.041666666666667018e-02,1.455000000000000071e+01,1.860041119279903787e-01,9.263528447032867152e-01,1.314623263998856151e-01,9.885034499472692415e-01,-5.454178552810476366e-02,6.215060524398252628e-02,1.490132966597210729e+00,1.306254888494063904e+00
4.083333333333333259e-02,1.469999999999999929e+01,1.867516649450907118e-01,9.255935956796093045e-01,1.320847169252258313e-01,9.890412233566735489e-01,-5.466694801986488050e-02,6.344762767706424444e-02,1.497347343828888455e+00,1.275056924079545517e+00
4.125000000000000194e-02,1.485000000000000142e+01,1.874992179621910449e-01,9.248343466559318937e-01,1.327101206522075805e-01,9.895659970834707053e-01,-5.478909730998346439e-02,6.473165042753881160e-02,1.504596274552871593e+00,1.243856795694494366e+00
4.166666666666667129e-02,1.500000000000000178e+01,1.882467709792913779e-01,9.240750976322543719e-01,1.333385519026901167e-01,9.900777707053407539e-01,-5.490821907660126122e-02,6.600267307308638198e-02,1.511879395450580033e+00,1.212656803391306770e+00
4.208333333333333370e-02,1.515000000000000036e+01,1.889943239963916832e-01,9.233158486085769612e-01,1.339700248455775178e-01,9.905765447573612326e-01,-5.502429915081416545e-02,6.726069614878427139e-02,1.519196335658542285e+00,1.181459242587587166e+00
4.250000000000000305e-02,1.530000000000000071e+01,1.897418770134920163e-01,9.225565995848994394e-01,1.346045534936792243e-01,9.910623207300217619e-01,-5.513732351981279201e-02,6.850572114512232247e-02,1.526546716787266167e+00,1.150266403790211722e+00
4.291666666666667240e-02,1.545000000000000284e+01,1.904894300305923494e-01,9.217973505612220286e-01,1.352421517005774620e-01,9.915351010671183962e-01,-5.524727833001488730e-02,6.973775050589636759e-02,1.533930152941564540e+00,1.119080572320544587e+00
4.333333333333333481e-02,1.560000000000000142e+01,1.912369830476926547e-01,9.210381015375446179e-01,1.358828331575049064e-01,9.919948891635360644e-01,-5.535414989018774823e-02,7.095678762599144651e-02,1.541346250742342106e+00,1.087904028040839410e+00
4.375000000000000416e-02,1.575000000000000178e+01,1.919845360647929877e-01,9.202788525138670961e-01,1.365266113902314504e-01,9.924416893629189884e-01,-5.545792467456153729e-02,7.216283684905189233e-02,1.548794609349847695e+00,1.056739045081874551e+00
4.416666666666666657e-02,1.590000000000000036e+01,1.927320890818933208e-01,9.195196034901896853e-01,1.371734997559601599e-01,9.928755069552236412e-01,-5.555858932593316091e-02,7.335590346503395587e-02,1.556274820488390054e+00,1.025587891571869026e+00
4.458333333333333592e-02,1.605000000000000071e+01,1.934796420989936538e-01,9.187603544665121635e-01,1.378235114402344696e-01,9.932963481741626799e-01,-5.565613065875918419e-02,7.453599370765051635e-02,1.563786468472520008e+00,9.944528293667093122e-01
4.500000000000000527e-02,1.620000000000000284e+01,1.942271951160939869e-01,9.180011054428347528e-01,1.384766594538570372e-01,9.937042201945358588e-01,-5.575053566223694967e-02,7.570311475170110604e-02,1.571329130234689897e+00,9.633361137815379394e-01
4.541666666666666768e-02,1.635000000000000142e+01,1.949747481331943200e-01,9.172418564191573420e-01,1.391329566298192544e-01,9.940991311294478106e-01,-5.584179150337506559e-02,7.685727471029046853e-02,1.578902375354376053e+00,9.322399933237422998e-01
4.583333333333333703e-02,1.650000000000000000e+01,1.957223011502946530e-01,9.164826073954798202e-01,1.397924156202436929e-01,9.944810900274174692e-01,-5.592988553005096009e-02,7.799848263193764897e-02,1.586505766088685876e+00,9.011667094273799750e-01
4.625000000000000638e-02,1.665000000000000213e+01,1.964698541673949583e-01,9.157233583718024095e-01,1.404550488933407060e-01,9.948501068693749172e-01,-5.601480527405425236e-02,7.912674849757250772e-02,1.594138857404426401e+00,8.701184961890927605e-01
4.666666666666666879e-02,1.680000000000000071e+01,1.972174071844952636e-01,9.149641093481248877e-01,1.411208687303769083e-01,9.952061925655496522e-01,-5.609653845411835538e-02,8.024208321742476446e-02,1.601801197011662126e+00,8.390975801055348127e-01
4.708333333333333814e-02,1.695000000000000284e+01,1.979649602015955967e-01,9.142048603244474769e-01,1.417898872226587836e-01,9.955493589522490527e-01,-5.617507297893681306e-02,8.134449862780157581e-02,1.609492325398738322e+00,8.081061798123679862e-01
4.750000000000000056e-02,1.710000000000000142e+01,1.987125132186959298e-01,9.134456113007700662e-01,1.424621162685316689e-01,9.958796187885300411e-01,-5.625039695016426089e-02,8.243400748775997489e-02,1.617211775868782508e+00,7.771465058248573365e-01
4.791666666666666990e-02,1.725000000000000000e+01,1.994600662357962628e-01,9.126863622770925444e-01,1.431375675703931982e-01,9.961969857527600558e-01,-5.632249866540306460e-02,8.351062347566751143e-02,1.624959074577690066e+00,7.462207602801044226e-01
4.833333333333333925e-02,1.740000000000000213e+01,2.002076192528965959e-01,9.119271132534151336e-01,1.438162526317244283e-01,9.965014744390747747e-01,-5.639136662117216758e-02,8.457436118565964112e-02,1.632733740573568237e+00,7.153311366809682603e-01
4.875000000000000167e-02,1.755000000000000071e+01,2.009551722699969289e-01,9.111678642297376118e-01,1.444981827541354513e-01,9.967931003537253698e-01,-5.645698951586147762e-02,8.562523612398775796e-02,1.640535285837675605e+00,6.844798196416962410e-01
4.916666666666667102e-02,1.770000000000000284e+01,2.017027252870972620e-01,9.104086152060602011e-01,1.451833690344304650e-01,9.970718799113242881e-01,-5.651935625266679697e-02,8.666326470526408698e-02,1.648363215326817066e+00,6.536689846353156419e-01
4.958333333333333343e-02,1.785000000000000142e+01,2.024502783041975673e-01,9.096493661823827903e-01,1.458718223616899679e-01,9.973378304309821196e-01,-5.657845594250759946e-02,8.768846424859932931e-02,1.656217027017219845e+00,6.229007977428248077e-01
5.000000000000000278e-02,1.800000000000000000e+01,2.031978313212979004e-01,9.088901171587052685e-01,1.465635534143715502e-01,9.975909701323438794e-01,-5.663427790692635022e-02,8.870085297363861088e-02,1.664096211949872783e+00,5.921774154042082072e-01
5.041666666666667213e-02,1.815000000000000213e+01,2.039453843383982334e-01,9.081308681350278578e-01,1.472585726574292542e-01,9.978313181315193736e-01,-5.668681168096897927e-02,8.970044999649151585e-02,1.672000254277346887e+00,5.615009841713307637e-01
5.083333333333333454e-02,1.830000000000000071e+01,2.046929373554985387e-01,9.073716191113503360e-01,1.479568903394545554e-01,9.980588944369129800e-01,-5.673604701604398337e-02,9.068727532556264403e-02,1.679928631312057830e+00,5.308736404627336647e-01
5.125000000000000389e-02,1.845000000000000284e+01,2.054404903725988718e-01,9.066123700876729252e-01,1.486585164898356626e-01,9.982737199449495114e-01,-5.678197388276320923e-02,9.166134985727658613e-02,1.687880813576017491e+00,5.002975103203729512e-01
5.166666666666667324e-02,1.860000000000000142e+01,2.061880433896992049e-01,9.058531210639955145e-01,1.493634609159394111e-01,9.984758164357009358e-01,-5.682458247375979377e-02,9.262269537170542133e-02,1.695856264852021678e+00,4.697747091683424081e-01
