motor_time_fraction,motor_angle_deg,source16_small,source16_large,mobile7_small,mobile7_large,source16_dsmall_dt,source16_dlarge_dt,mobile7_dsmall_dt,mobile7_dlarge_dt
2.534722222222222238e-02,9.125000000000000000e+00,2.213948880623798077e-01,9.190310766455135338e-01,2.902983259603331700e-01,8.605309609619181677e-01,2.100089452338658624e+00,-3.251259475956538303e+00,1.910312137577983238e+00,-3.231130297251704420e+00
2.569444444444444683e-02,9.250000000000000000e+00,2.221239588058711301e-01,9.179025506273901236e-01,2.909616420690758209e-01,8.594097613229134680e-01,2.099355065935049502e+00,-3.248947369855685441e+00,1.910387825415016616e+00,-3.226937436143026083e+00
2.604166666666666782e-02,9.375000000000000000e+00,2.228527714663376125e-01,9.167749347349046785e-01,2.916249836006465923e-01,8.582900614835351494e-01,2.098602894117467255e+00,-3.246017152283023233e+00,1.910458573067979060e+00,-3.222491451406927609e+00
2.638888888888888881e-02,9.500000000000000000e+00,2.235813198682889413e-01,9.156484435900954511e-01,2.922883488397037266e-01,8.571719493339303719e-01,2.097832936885910549e+00,-3.242468823238547682e+00,1.910524380536870792e+00,-3.217792343043405889e+00
2.673611111111111327e-02,9.625000000000000000e+00,2.243095978362338316e-01,9.145232918150020263e-01,2.929517360709054108e-01,8.560555127642485163e-01,2.097045194240380273e+00,-3.238302382722262784e+00,1.910585247821691812e+00,-3.212840111052462255e+00
2.708333333333333426e-02,9.750000000000000000e+00,2.250375991946810261e-01,9.133996940316625457e-01,2.936151435789103870e-01,8.549408396646380748e-01,2.096239666180876426e+00,-3.233517830734164988e+00,1.910641174922441898e+00,-3.207634755434099372e+00
2.743055555555555525e-02,9.875000000000000000e+00,2.257653177681401557e-01,9.122778648621160391e-01,2.942785696483765090e-01,8.538280179252466517e-01,2.095416352707398122e+00,-3.228115167274255626e+00,1.910692161839121495e+00,-3.202176276188311910e+00
2.777777777777777971e-02,1.000000000000000000e+01,2.264927473811199354e-01,9.111580189284017584e-01,2.949420125639624635e-01,8.527171354362236277e-01,2.094575253819946248e+00,-3.222094392342537805e+00,1.910738208571730157e+00,-3.196464673315105198e+00
2.812500000000000069e-02,1.012500000000000000e+01,2.272198818581291357e-01,9.100403708525577340e-01,2.956054706103264929e-01,8.516082800877163850e-01,2.093716369518521248e+00,-3.215455505939006198e+00,1.910779315120268551e+00,-3.190499946814474796e+00
2.847222222222222168e-02,1.025000000000000000e+01,2.279467150236773876e-01,9.089251352566234399e-01,2.962689420721264510e-01,8.505015397698737489e-01,2.092839699803121345e+00,-3.208198508063663024e+00,1.910815481484735567e+00,-3.184282096686421593e+00
2.881944444444444614e-02,1.037500000000000000e+01,2.286732407022734059e-01,9.078125267626377948e-01,2.969324252340213577e-01,8.493970023728444341e-01,2.091945244673748316e+00,-3.200323398716511836e+00,1.910846707665131872e+00,-3.177811122930948251e+00
2.916666666666666713e-02,1.050000000000000000e+01,2.293994527184259613e-01,9.067027599926390513e-01,2.975959183806691222e-01,8.482947557867769328e-01,2.091033004130401718e+00,-3.191830177897546417e+00,1.910872993661457464e+00,-3.171087025548053884e+00
2.951388888888889159e-02,1.062500000000000178e+01,2.301253448966446291e-01,9.055960495686660172e-01,2.982594197967278205e-01,8.471948879018188494e-01,2.090102978173080661e+00,-3.182718845606769875e+00,1.910894339473712567e+00,-3.164109804537736714e+00
2.986111111111111258e-02,1.075000000000000000e+01,2.308509110614379578e-01,9.044926101127583884e-01,2.989229277668563056e-01,8.460974866081195644e-01,2.089155166801786478e+00,-3.172989401844184876e+00,1.910910745101896957e+00,-3.156879459899999851e+00
3.020833333333333356e-02,1.087500000000000000e+01,2.315761450373154950e-01,9.033926562469539734e-01,2.995864405757126536e-01,8.450026397958269042e-01,2.088189570016517838e+00,-3.162641846609785201e+00,1.910922210546010191e+00,-3.149395991634838410e+00
3.055555555555555802e-02,1.100000000000000000e+01,2.323010406487859836e-01,9.022964025932920240e-01,3.002499565079548849e-01,8.439104353550892501e-01,2.087206187817275627e+00,-3.151676179903574848e+00,1.910928735806052714e+00,-3.141659399742255498e+00
3.090277777777777901e-02,1.112500000000000000e+01,2.330255917203584992e-01,9.012040637738119031e-01,3.009134738482417415e-01,8.428209611760555386e-01,2.086205020204059402e+00,-3.140092401725557369e+00,1.910930320882025191e+00,-3.133669684222253338e+00
3.125000000000000000e-02,1.125000000000000000e+01,2.337497920765417569e-01,9.001158544105514192e-01,3.015769908812314659e-01,8.417343051488732630e-01,2.085186067176869606e+00,-3.127890512075723883e+00,1.910926965773926289e+00,-3.125426845074826154e+00
3.159722222222222099e-02,1.137500000000000000e+01,2.344736355418453322e-01,8.990319891255496021e-01,3.022405058915819120e-01,8.406505551636915818e-01,2.084149328735706241e+00,-3.115070510954078831e+00,1.910918670481756454e+00,-3.116930882299978389e+00
3.194444444444444892e-02,1.150000000000000178e+01,2.351971159407777734e-01,8.979526825408461477e-01,3.029040171639519885e-01,8.395697991106589875e-01,2.083094804880568418e+00,-3.101632398360627985e+00,1.910905435005516129e+00,-3.108181795897711375e+00
3.229166666666666990e-02,1.162500000000000178e+01,2.359202270978486560e-01,8.968781492784788645e-01,3.035675229829997712e-01,8.384921248799234172e-01,2.082022495611457025e+00,-3.087576174295360687e+00,1.910887259345205091e+00,-3.099179585868018894e+00
3.263888888888889089e-02,1.175000000000000000e+01,2.366429628375667227e-01,8.958086039604871154e-01,3.042310216333832806e-01,8.374176203616332526e-01,2.080932400928372061e+00,-3.072901838758282267e+00,1.910864143500823120e+00,-3.089924252210905387e+00
3.298611111111111188e-02,1.187500000000000000e+01,2.373653169844407163e-01,8.947442612089099301e-01,3.048945113997614254e-01,8.363463734459376520e-01,2.079824520831313528e+00,-3.057609391749398497e+00,1.910836087472370437e+00,-3.080415794926373074e+00
3.333333333333333287e-02,1.200000000000000000e+01,2.380872833629802954e-01,8.936853356457853392e-01,3.055579905667917817e-01,8.352784720229839976e-01,2.078698855320280536e+00,-3.041698833268696944e+00,1.910803091259847042e+00,-3.070654214014415739e+00
3.368055555555555386e-02,1.212500000000000000e+01,2.388088557976941195e-01,8.926320418931527056e-01,3.062214574191333694e-01,8.342140039829211151e-01,2.077555404395273975e+00,-3.025170163316184269e+00,1.910765154863252713e+00,-3.060639509475036046e+00
3.402777777777778179e-02,1.225000000000000178e+01,2.395300281130910147e-01,8.915845945730510591e-01,3.068849102414442087e-01,8.331530572158981629e-01,2.076394168056293399e+00,-3.008023381891867132e+00,1.910722278282588116e+00,-3.050371681308239324e+00
3.437500000000000278e-02,1.237500000000000178e+01,2.402507941336806119e-01,8.905432083075185412e-01,3.075483473183826533e-01,8.320957196120623012e-01,2.075215146303339253e+00,-2.990258488995732211e+00,1.910674461517852363e+00,-3.039850729514016248e+00
3.472222222222222376e-02,1.250000000000000000e+01,2.409711476839715705e-01,8.895080977185947368e-01,3.082117669346065569e-01,8.310420790615625775e-01,2.074018339136411093e+00,-2.971875484627793718e+00,1.910621704569046120e+00,-3.029076654092371701e+00
3.506944444444444475e-02,1.262500000000000000e+01,2.416910825884727165e-01,8.884794774283178986e-01,3.088751673747749393e-01,8.299922234545477062e-01,2.072803746555509363e+00,-2.952874368788035664e+00,1.910564007436168721e+00,-3.018049455043310125e+00
3.541666666666666574e-02,1.275000000000000000e+01,2.424105926716935977e-01,8.874575620587268343e-01,3.095385469235454323e-01,8.289462406811654027e-01,2.071571368560633619e+00,-2.933255141476466488e+00,1.910501370119220832e+00,-3.006769132366821751e+00
3.576388888888889367e-02,1.287500000000000178e+01,2.431296717581430122e-01,8.864425662318607957e-01,3.102019038655770000e-01,8.279042186315642704e-01,2.070321205151784305e+00,-2.913017802693085745e+00,1.910433792618202009e+00,-2.995235686062911462e+00
3.611111111111111466e-02,1.300000000000000178e+01,2.438483136723297307e-01,8.854347045697585905e-01,3.108652364855277739e-01,8.268662451958933568e-01,2.069053256328960977e+00,-2.892162352437902317e+00,1.910361274933112474e+00,-2.983449116131584145e+00
3.645833333333333565e-02,1.312500000000000000e+01,2.445665122387632451e-01,8.844341916944586934e-01,3.115285430680558298e-01,8.258324082643003772e-01,2.067767522092164079e+00,-2.870688790710899330e+00,1.910283817063952450e+00,-2.971409422572830472e+00
3.680555555555555663e-02,1.325000000000000000e+01,2.452842612819524648e-01,8.834412422280002453e-01,3.121918218978192439e-01,8.248027957269338239e-01,2.066464002441392722e+00,-2.848597117512094101e+00,1.910201419010721491e+00,-2.959116605386654886e+00
3.715277777777777762e-02,1.337500000000000000e+01,2.460015546264060493e-01,8.824560390009521527e-01,3.128550712594770356e-01,8.237774954739425226e-01,2.065142697376648240e+00,-2.826196711063372558e+00,1.910114080773419820e+00,-2.946570664573063159e+00
3.749999999999999861e-02,1.350000000000000000e+01,2.467183860966336295e-01,8.814785863753905604e-01,3.135182894376868368e-01,8.227565953954741884e-01,2.063803606897929299e+00,-2.803958221161703790e+00,1.910021802352047215e+00,-2.933771600132043744e+00
3.784722222222222654e-02,1.362500000000000178e+01,2.474347495171436706e-01,8.805088264800130515e-01,3.141814747171075561e-01,8.217401833816782020e-01,2.062446731005237677e+00,-2.781886585205152418e+00,1.909924583746603899e+00,-2.920719412063608633e+00
3.819444444444444753e-02,1.375000000000000178e+01,2.481506387124457480e-01,8.795467013794212585e-01,3.148446253823971586e-01,8.207283473227018344e-01,2.061072069698571152e+00,-2.759981803193701122e+00,1.909822424957090092e+00,-2.907414100367745835e+00
3.854166666666666852e-02,1.387500000000000000e+01,2.488660475070486600e-01,8.785921531382179239e-01,3.155077397182137755e-01,8.197211751086942444e-01,2.059679622977931057e+00,-2.738243875127358340e+00,1.909715325983504908e+00,-2.893855665044461567e+00
3.888888888888888951e-02,1.400000000000000000e+01,2.495809697254614268e-01,8.776451238210059014e-01,3.161708160092161490e-01,8.187187546298034801e-01,2.058269390843316948e+00,-2.716672801006133398e+00,1.909603286825849677e+00,-2.880044106093755385e+00
3.923611111111111049e-02,1.412500000000000000e+01,2.502953991921927357e-01,8.767055554923867122e-01,3.168338525400624106e-01,8.177211728744544494e-01,2.056841373294729713e+00,-2.695268580830007643e+00,1.909486307484123291e+00,-2.866000953920679883e+00
3.958333333333333148e-02,1.425000000000000000e+01,2.510093297317523287e-01,8.757733902169633211e-01,3.174968475954105807e-01,8.167284723694216986e-01,2.055395570332168020e+00,-2.674031214598990847e+00,1.909364387958325970e+00,-2.851966577851436035e+00
3.993055555555555941e-02,1.437500000000000178e+01,2.517227551686486153e-01,8.748485700593384706e-01,3.181597994599195123e-01,8.157406317629015691e-01,2.053931981955632757e+00,-2.652960702313091446e+00,1.909237528248458382e+00,-2.838007938490659576e+00
4.027777777777778040e-02,1.450000000000000178e+01,2.524356693273911434e-01,8.739310370841135711e-01,3.188227064182471704e-01,8.147576247574250807e-01,2.052450608165123480e+00,-2.632057043972291233e+00,1.909105728354520082e+00,-2.824125035838339404e+00
4.062500000000000139e-02,1.462500000000000000e+01,2.531480660324886833e-01,8.730207333558915872e-01,3.194855667550516864e-01,8.137794250555242526e-01,2.050951448960640633e+00,-2.611320239576600422e+00,1.908968988276510625e+00,-2.810317869894481291e+00
4.097222222222222238e-02,1.475000000000000000e+01,2.538599391084500612e-01,8.721176009392750395e-01,3.201483787549919136e-01,8.128060063597313256e-01,2.049434504342183772e+00,-2.590750289126026118e+00,1.908827308014430235e+00,-2.796586440659090567e+00
4.131944444444444337e-02,1.487500000000000000e+01,2.545712823797848245e-01,8.712215818988658933e-01,3.208111407027255391e-01,8.118373423725772087e-01,2.047899774309753784e+00,-2.570347192620552779e+00,1.908680687568279577e+00,-2.782930748132156129e+00
4.166666666666667129e-02,1.500000000000000178e+01,2.552820896710016885e-01,8.703326182992668913e-01,3.214738508829114716e-01,8.108734067965941428e-01,2.046347258863348895e+00,-2.550110950060187509e+00,1.908529126938058207e+00,-2.769350792313683751e+00
4.201388888888889228e-02,1.512500000000000178e+01,2.559923548066095345e-01,8.694506522050807762e-01,3.221365075802077316e-01,8.099141733343144800e-01,2.044776958002970879e+00,-2.530041561444938747e+00,1.908372626123765903e+00,-2.755846573203678762e+00
4.236111111111111327e-02,1.525000000000000000e+01,2.567020716111177991e-01,8.685756256809088471e-01,3.227991090792726170e-01,8.089596156882690181e-01,2.043188871728618849e+00,-2.510139026774791393e+00,1.908211185125402443e+00,-2.742418090802129171e+00
4.270833333333333426e-02,1.537500000000000000e+01,2.574112339090353641e-01,8.677074807913546239e-01,3.234616536647641483e-01,8.080097075609899981e-01,2.041583000040292806e+00,-2.490403346049760547e+00,1.908044803942968715e+00,-2.729065345109042529e+00
4.305555555555555525e-02,1.550000000000000000e+01,2.581198355248709442e-01,8.668461596010197390e-01,3.241241396213412895e-01,8.070644226550095501e-01,2.039959342937993636e+00,-2.470834519269829777e+00,1.907873482576464053e+00,-2.715788336124422830e+00
4.340277777777777624e-02,1.562500000000000000e+01,2.588278702831341427e-01,8.659916041745067128e-01,3.247865652336615616e-01,8.061237346728588049e-01,2.038317900421720008e+00,-2.451432546435007520e+00,1.907697221025888901e+00,-2.702587063848259419e+00
4.375000000000000416e-02,1.575000000000000178e+01,2.595353320083336746e-01,8.651437565764185100e-01,3.254489287863841507e-01,8.051876173170701145e-01,2.036658672491471922e+00,-2.432197427545301771e+00,1.907516019291242593e+00,-2.689461528280563396e+00
4.409722222222222515e-02,1.587500000000000178e+01,2.602422145249783103e-01,8.643025588713567631e-01,3.261112285641668551e-01,8.042560442901748319e-01,2.034981659147252042e+00,-2.413129162600696986e+00,1.907329877372525573e+00,-2.676411729421324104e+00
4.444444444444444614e-02,1.600000000000000000e+01,2.609485116575777086e-01,8.634679531239241035e-01,3.267734628516680284e-01,8.033289892947046429e-01,2.033286860389056816e+00,-2.394227751601201160e+00,1.907138795269737619e+00,-2.663437667270545983e+00
4.479166666666666713e-02,1.612500000000000000e+01,2.616542172306406400e-01,8.626398813987233849e-01,3.274356299335456910e-01,8.024064260331915666e-01,2.031574276216888020e+00,-2.375493194546820952e+00,1.906942772982879619e+00,-2.650539341828230810e+00
4.513888888888888812e-02,1.625000000000000000e+01,2.623593250686757083e-01,8.618182857603563507e-01,3.280977280944588625e-01,8.014883282081679550e-01,2.029843906630745654e+00,-2.356925491437541709e+00,1.906741810511950241e+00,-2.637716753094381694e+00
4.548611111111111605e-02,1.637500000000000000e+01,2.630638289961926835e-01,8.610031082734257435e-01,3.287597556190650083e-01,8.005746695221646059e-01,2.028095751630628829e+00,-2.338524642273371867e+00,1.906535907856950374e+00,-2.624969901068989753e+00
4.583333333333333703e-02,1.650000000000000000e+01,2.637677228376999472e-01,8.601942910025340838e-01,3.294217107920232035e-01,7.996654236777139824e-01,2.026329811216539323e+00,-2.320290647054317201e+00,1.906325065017879350e+00,-2.612298785752064756e+00
4.618055555555555802e-02,1.662500000000000000e+01,2.644710004177071028e-01,8.593917760122832261e-01,3.300835918979915240e-01,7.987605643773474373e-01,2.024546085388475358e+00,-2.302223505780363944e+00,1.906109281994738280e+00,-2.599703407143596490e+00
4.652777777777777901e-02,1.675000000000000000e+01,2.651736555607229207e-01,8.585955053672761350e-01,3.307453972216278792e-01,7.978600653235967677e-01,2.022744574146437380e+00,-2.284323218451519644e+00,1.905888558787526055e+00,-2.587183765243590727e+00
4.687500000000000000e-02,1.687500000000000000e+01,2.658756820912564489e-01,8.578054211321152200e-01,3.314071250475911223e-01,7.969639002189939925e-01,2.020925277490424943e+00,-2.266589785067790963e+00,1.905662895396243117e+00,-2.574739860052045692e+00
4.722222222222222099e-02,1.700000000000000000e+01,2.665770738338164025e-01,8.570214653714021136e-01,3.320687736605393292e-01,7.960720427660713527e-01,2.019088195420440712e+00,-2.249023205629164135e+00,1.905432291820889246e+00,-2.562371691568967602e+00
4.756944444444444892e-02,1.712500000000000000e+01,2.672778246129124402e-01,8.562435801497398913e-01,3.327303413451305203e-01,7.951844666673597573e-01,2.017233327936480247e+00,-2.231623480135644932e+00,1.905196748061464662e+00,-2.550079259794346687e+00
4.791666666666666990e-02,1.725000000000000000e+01,2.679779282530529994e-01,8.554717075317311847e-01,3.333918263860236042e-01,7.943011456253915581e-01,2.015360675038547988e+00,-2.214390608587241793e+00,1.904956264117969589e+00,-2.537862564728193160e+00
4.826388888888889089e-02,1.737500000000000000e+01,2.686773785787476831e-01,8.547057895819774043e-01,3.340532270678764903e-01,7.934220533426981081e-01,2.013470236726641271e+00,-2.197324590983940507e+00,1.904710839990403581e+00,-2.525721606370495476e+00
4.861111111111111188e-02,1.750000000000000000e+01,2.693761694145052621e-01,8.539457683650816255e-01,3.347145416753473102e-01,7.925471635218112043e-01,2.011562013000760540e+00,-2.180425427325747734e+00,1.904460475678766640e+00,-2.513656384721260739e+00
4.895833333333333287e-02,1.762500000000000000e+01,2.700742945848347842e-01,8.531915859456465911e-01,3.353757684930950278e-01,7.916764498652635318e-01,2.009636003860905351e+00,-2.163693117612670580e+00,1.904205171183059209e+00,-2.501666899780492059e+00
4.930555555555556080e-02,1.775000000000000355e+01,2.707717479142449091e-01,8.524431843882738224e-01,3.360369058057774971e-01,7.908098860755856663e-01,2.007692209307077924e+00,-2.147127661844694835e+00,1.903944926503281065e+00,-2.489753151548180554e+00
4.965277777777778179e-02,1.787500000000000000e+01,2.714685232272453508e-01,8.517005057575661731e-01,3.366979518980527941e-01,7.899474458553097378e-01,2.005730629339274707e+00,-2.130729060021828047e+00,1.903679741639431766e+00,-2.477915140024331553e+00
5.000000000000000278e-02,1.800000000000000000e+01,2.721646143483445468e-01,8.509634921181261635e-01,3.373589050545797718e-01,7.890891029069683205e-01,2.003751263957499695e+00,-2.114497312144075991e+00,1.903409616591511977e+00,-2.466152865208947720e+00
5.034722222222222376e-02,1.812500000000000000e+01,2.728600151020521003e-01,8.502320855345557593e-01,3.380197635600164507e-01,7.882348309330921010e-01,2.001754113161750226e+00,-2.098432418211426675e+00,1.903134551359521476e+00,-2.454466327102021950e+00
5.069444444444444475e-02,1.825000000000000000e+01,2.735547193128767263e-01,8.495062280714579250e-01,3.386805256990210178e-01,7.873846036362134315e-01,1.999739176952025854e+00,-2.082534378223892091e+00,1.902854545943460263e+00,-2.442855525703558239e+00
5.104166666666666574e-02,1.837500000000000000e+01,2.742487208053272507e-01,8.487858617934345151e-01,3.393411897562521040e-01,7.865383947188642200e-01,1.997706455328329023e+00,-2.066803192181459359e+00,1.902569600343328116e+00,-2.431320461013561030e+00
5.138888888888889367e-02,1.850000000000000000e+01,2.749420134039132768e-01,8.480709287650881611e-01,3.400017540163676744e-01,7.856961778835758192e-01,1.995655948290657289e+00,-2.051238860084136029e+00,1.902279714559125035e+00,-2.419861133032020550e+00
5.173611111111111466e-02,1.862500000000000000e+01,2.756345909331434640e-01,8.473613710510211616e-01,3.406622167640264709e-01,7.848579268328801373e-01,1.993587655839011985e+00,-2.035841381931920768e+00,1.901984888590851464e+00,-2.408477541758942575e+00
5.208333333333333565e-02,1.875000000000000000e+01,2.763264472175265829e-01,8.466571307158363702e-01,3.413225762838864585e-01,7.840236152693093041e-01,1.991501577973393555e+00,-2.020610757724820239e+00,1.901685122438507181e+00,-2.397169687194329768e+00
5.243055555555555663e-02,1.887500000000000000e+01,2.770175760815723476e-01,8.459581498241354192e-01,3.419828308606061018e-01,7.831932168953946727e-01,1.989397714693801111e+00,-2.005546987462822006e+00,1.901380416102091964e+00,-2.385937569338175024e+00
5.277777777777777762e-02,1.900000000000000000e+01,2.777079713497894176e-01,8.452643704405212732e-01,3.426429787788433656e-01,7.823667054136681509e-01,1.987276066000234209e+00,-1.990650071145938949e+00,1.901070769581606479e+00,-2.374781188190482339e+00
5.312499999999999861e-02,1.912500000000000000e+01,2.783976268466865633e-01,8.445757346295960089e-01,3.433030183232571586e-01,7.815440545266620909e-01,1.985136631892694403e+00,-1.975920008774158187e+00,1.900756182877049616e+00,-2.363700543751256156e+00
5.347222222222222654e-02,1.925000000000000000e+01,2.790865363967733881e-01,8.438921844559620355e-01,3.439629477785051681e-01,7.807252379369071793e-01,1.982979412371179695e+00,-1.961356800347486162e+00,1.900436655988422263e+00,-2.352695636020487591e+00
5.381944444444444753e-02,1.937500000000000000e+01,2.797746938245583848e-01,8.432136619842223180e-01,3.446227654292462472e-01,7.799102293469362124e-01,1.980804407435692749e+00,-1.946960445865928424e+00,1.900112188915724420e+00,-2.341766464998184638e+00
5.416666666666666852e-02,1.950000000000000000e+01,2.804620929545511010e-01,8.425401092789782664e-01,3.452824695601384719e-01,7.790990024592803209e-01,1.978611617086230456e+00,-1.932730945329473426e+00,1.899782781658955200e+00,-2.330913030684338860e+00
5.451388888888888951e-02,1.962500000000000000e+01,2.811487276112603073e-01,8.418714684048329566e-01,3.459420584558398626e-01,7.782915309764714129e-01,1.976401041322794816e+00,-1.918668298738127387e+00,1.899448434218115711e+00,-2.320135333078955586e+00
5.486111111111111049e-02,1.975000000000000000e+01,2.818345916191951073e-01,8.412076814263889091e-01,3.466015304010092724e-01,7.774877886010413963e-01,1.974172680145384939e+00,-1.904772506091894968e+00,1.899109146593205288e+00,-2.309433372182034372e+00
5.520833333333333842e-02,1.987500000000000355e+01,2.825196788028641603e-01,8.405486904082478672e-01,3.472608836803047772e-01,7.766877490355222902e-01,1.971926533554002381e+00,-1.891043567390766178e+00,1.898764918784223710e+00,-2.298807147993578770e+00
5.555555555555555941e-02,2.000000000000000000e+01,2.832039829867771807e-01,8.398944374150124625e-01,3.479201165783843419e-01,7.758913859824454473e-01,1.969662601548645142e+00,-1.877481482634745680e+00,1.898415750791172085e+00,-2.288256660513580787e+00
5.590277777777778040e-02,2.012500000000000000e+01,2.838874979954426059e-01,8.392448645112857708e-01,3.485792273799068752e-01,7.750986731443429978e-01,1.967380884129315000e+00,-1.864086251823839246e+00,1.898061642614049527e+00,-2.277781909742049304e+00
5.625000000000000139e-02,2.025000000000000000e+01,2.845702176533699279e-01,8.385999137616690913e-01,3.492382143695303975e-01,7.743095842237464055e-01,1.965081381296009733e+00,-1.850857874958035998e+00,1.897702594252856034e+00,-2.267382895678974997e+00
5.659722222222222238e-02,2.037500000000000000e+01,2.852521357850679729e-01,8.379595272307657217e-01,3.498970758319129848e-01,7.735240929231875784e-01,1.962764093048731118e+00,-1.837796352037346370e+00,1.897338605707591830e+00,-2.257059618324363193e+00
5.694444444444444337e-02,2.050000000000000000e+01,2.859332462150458998e-01,8.373236469831774054e-01,3.505558100517133790e-01,7.727421729451984245e-01,1.960429019387478489e+00,-1.824901683061760815e+00,1.896969676978256247e+00,-2.246812077678216557e+00
5.729166666666667129e-02,2.062500000000000000e+01,2.866135427678122571e-01,8.366922150835067740e-01,3.512144153135897118e-01,7.719637979923105187e-01,1.958076160312252956e+00,-1.812173868031283552e+00,1.896595808064850841e+00,-2.236640273740527984e+00
5.763888888888889228e-02,2.075000000000000000e+01,2.872930192678767591e-01,8.360651735963561260e-01,3.518728899021999479e-01,7.711889417670556579e-01,1.955705515823052743e+00,-1.799612906945915247e+00,1.896216998967374501e+00,-2.226544206511301027e+00
5.798611111111111327e-02,2.087500000000000000e+01,2.879716695397478432e-01,8.354424645863285370e-01,3.525312321022030515e-01,7.704175779719661943e-01,1.953317085919879625e+00,-1.787218799805659453e+00,1.895833249685827004e+00,-2.216523875990540571e+00
5.833333333333333426e-02,2.100000000000000000e+01,2.886494874079351125e-01,8.348240301180254175e-01,3.531894401982569875e-01,7.696496803095729256e-01,1.950910870602731606e+00,-1.774991546610508175e+00,1.895444560220209240e+00,-2.206579282178237733e+00
5.868055555555555525e-02,2.112500000000000000e+01,2.893264666969473375e-01,8.342098122560498430e-01,3.538475124750197764e-01,7.688852224824083148e-01,1.948486869871609795e+00,-1.762931147360470296e+00,1.895050930570520320e+00,-2.196710425074396511e+00
5.902777777777778317e-02,2.125000000000000355e+01,2.900026012312933443e-01,8.335997530650037790e-01,3.545054472171502713e-01,7.681241781930041590e-01,1.946045083726515079e+00,-1.751037602055536047e+00,1.894652360736760688e+00,-2.186917304679021345e+00
5.937500000000000416e-02,2.137500000000000000e+01,2.906778848354826250e-01,8.329937946094896351e-01,3.551632427093063260e-01,7.673665211438919220e-01,1.943585512167446128e+00,-1.739310910695710310e+00,1.894248850718930788e+00,-2.177199920992104243e+00
5.972222222222222515e-02,2.150000000000000000e+01,2.913523113340239501e-01,8.323918789541101537e-01,3.558208972361466826e-01,7.666122250376034009e-01,1.941108155194402940e+00,-1.727751073280993310e+00,1.893840400517029510e+00,-2.167558274013648756e+00
6.006944444444444614e-02,2.162500000000000000e+01,2.920258745514260901e-01,8.317939481634676335e-01,3.564784090823294171e-01,7.658612635766708365e-01,1.938613012807386626e+00,-1.716358089811389709e+00,1.893427010131057520e+00,-2.157992363743659769e+00
6.041666666666666713e-02,2.175000000000000000e+01,2.926985683121986481e-01,8.311999443021642620e-01,3.571357765325128830e-01,7.651136104636254709e-01,1.936100085006396077e+00,-1.705131960286889736e+00,1.893008679561015262e+00,-2.148502190182127514e+00
6.076388888888888812e-02,2.187500000000000000e+01,2.933703864408504502e-01,8.306098094348025596e-01,3.577929978713551007e-01,7.643692394009993230e-01,1.933569371791431291e+00,-1.694072684707502940e+00,1.892585408806902070e+00,-2.139087753329057318e+00
6.111111111111111605e-02,2.200000000000000000e+01,2.940413227618901004e-01,8.300234856259848248e-01,3.584500713835148122e-01,7.636281240913241897e-01,1.931020873162493823e+00,-1.683180263073220440e+00,1.892157197868717722e+00,-2.129749053184453622e+00
6.145833333333333703e-02,2.212500000000000000e+01,2.947113710998273128e-01,8.294409149403134673e-01,3.591069953536498716e-01,7.628902382371318680e-01,1.928454589119581453e+00,-1.672454695384046675e+00,1.891724046746462884e+00,-2.120486089748307545e+00
