motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,structured15_small,structured15_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,structured15_dsmall_dt,structured15_dlarge_dt,source16_aligned_ddsmall_dt2,source16_aligned_ddlarge_dt2,structured15_ddsmall_dt2,structured15_ddlarge_dt2
9.142361111111111382e-01,3.291250000000000000e+02,1.383134915185256497e-02,4.990756522861781730e-01,1.504914170793544143e-02,5.105079701103613088e-01,7.941462627371511651e-01,5.081727502389004059e+00,8.954749061794374798e-01,6.046455630866952369e+00,2.121389542676413242e+01,1.302192726293450846e+02,2.376899910165710494e+01,7.672409218800154918e+01
9.145833333333334147e-01,3.292500000000000568e+02,1.410837220330879264e-02,5.008480081755262159e-01,1.536150152950706976e-02,5.126121045426844658e-01,8.015036711530182378e-01,5.127092366589814709e+00,9.037124848599215055e-01,6.073488642324734066e+00,2.116477704865892662e+01,1.310823451674950775e+02,2.367946774778901542e+01,7.896952289954583648e+01
9.149305555555555802e-01,3.293750000000000000e+02,1.438794694952905649e-02,5.026361677812587470e-01,1.567671622600457990e-02,5.147257588071958434e-01,8.088440245764937364e-01,5.172756908755296479e+00,9.119189905018921793e-01,6.101284151221806340e+00,2.111565867055367818e+01,1.319454177056458093e+02,2.359001845319397361e+01,8.111623207973282490e+01
9.152777777777778567e-01,3.295000000000000000e+02,1.467006746864061954e-02,5.044402351582231159e-01,1.599477501313177619e-02,5.168491917274999903e-01,8.161673230075715546e-01,5.218721128885414728e+00,9.200944516537381546e-01,6.129808040333434072e+00,2.106654029244843684e+01,1.328084902437965127e+02,2.350065153801246964e+01,8.316514757671586722e+01
9.156250000000000222e-01,3.296250000000000000e+02,1.495472783877123055e-02,5.062603143612673939e-01,1.631566711652403245e-02,5.189826503368740740e-01,8.234735664462485838e-01,5.264985026980149030e+00,9.282388969749970631e-01,6.159026514604357239e+00,2.101742191434320972e+01,1.336715627819468466e+02,2.341136732238509310e+01,8.511719723864686671e+01
9.159722222222222987e-01,3.297500000000000000e+02,1.524192213804875448e-02,5.080965094452428721e-01,1.663938177178761468e-02,5.211263699901346191e-01,8.307627548925340388e-01,5.311548603039557115e+00,9.363523552363774982e-01,6.188906101148828220e+00,2.096830353623794352e+01,1.345346353200978911e+02,2.332216612645234832e+01,8.697330891367899142e+01
9.163194444444444642e-01,3.298750000000000000e+02,1.553164444460039019e-02,5.099489244649949571e-01,1.696590822453751882e-02,5.232805744754980282e-01,8.380348883464160403e-01,5.358411857063562600e+00,9.444348553197366991e-01,6.219413649250574494e+00,2.091918515813271640e+01,1.353977078582482534e+02,2.323304827035481424e+01,8.873441044996351934e+01
9.166666666666667407e-01,3.300000000000000000e+02,1.582388883655401479e-02,5.118176634753751619e-01,1.729523573043688367e-02,5.254454761264509832e-01,8.452899668079031370e-01,5.405574789052224105e+00,9.524864262181026442e-01,6.250516330362853701e+00,2.087006678002747151e+01,1.362607803963989568e+02,2.314401407423298451e+01,9.040142969565425801e+01
9.170138888888889062e-01,3.301250000000000000e+02,1.611864939203737010e-02,5.137028305312314469e-01,1.762735355523475239e-02,5.276212759336079694e-01,8.525279902769926643e-01,5.453037399005521202e+00,9.605070970356529569e-01,6.282181638108382593e+00,2.082094840192222662e+01,1.371238529345496033e+02,2.305506385822745230e+01,9.197529449890240016e+01
9.173611111111111827e-01,3.302500000000000000e+02,1.641592018917764281e-02,5.156045296874109951e-01,1.796225097480548538e-02,5.298081636565825647e-01,8.597489587536785161e-01,5.500799686923413923e+00,9.684968969877343348e-01,6.314377388279418746e+00,2.077183002381701726e+01,1.379869254726996246e+02,2.296619794247871127e+01,9.345693270786158280e+01
9.177083333333333481e-01,3.303750000000000000e+02,1.671569530610312812e-02,5.175228649987657636e-01,1.829991727518656339e-02,5.320063179358447414e-01,8.669528722379727936e-01,5.548861652805981315e+00,9.764558554008457847e-01,6.347071718837670851e+00,2.072271164571176882e+01,1.388499980108503280e+02,2.287741664712736167e+01,9.484727217068328287e+01
9.180555555555556246e-01,3.305000000000000000e+02,1.701796882094115670e-02,5.194579405201429356e-01,1.864034175261799348e-02,5.342159064045924888e-01,8.741397307298692798e-01,5.597223296653184299e+00,9.843840017126535002e-01,6.380233089914389311e+00,2.067359326760652394e+01,1.397130705490010314e+02,2.278872029231387586e+01,9.614724073552065420e+01
9.184027777777777901e-01,3.306250000000000000e+02,1.732273481181918068e-02,5.214098603063909154e-01,1.898351371358005316e-02,5.364370858006092257e-01,8.813095342293653101e-01,5.645884618465003335e+00,9.922813654719758736e-01,6.413830283810272093e+00,2.062447488950129326e+01,1.405761430871513937e+02,2.270010919817887185e+01,9.735776625052533007e+01
9.187500000000000666e-01,3.307500000000000000e+02,1.762998735686523155e-02,5.233787284123606609e-01,1.932942247483276574e-02,5.386700020781354237e-01,8.884622827364695441e-01,5.694845618241497931e+00,1.000147976338798372e+00,6.447832404995575750e+00,2.057535651139603061e+01,1.414392156253024382e+02,2.261158368486280779e+01,9.847977656385070588e+01
9.190972222222222321e-01,3.308750000000000000e+02,1.793972053420656021e-02,5.253646488928976899e-01,1.967805736345362017e-02,5.409147905197253525e-01,8.955979762511702136e-01,5.744106295982589039e+00,1.007983864084259329e+00,6.482208880109989302e+00,2.052623813329080349e+01,1.423022881634527721e+02,2.252314407250630524e+01,9.951419952364835808e+01
9.194444444444445086e-01,3.310000000000000000e+02,1.825192842197111837e-02,5.273677258028534043e-01,2.002940771687707067e-02,5.431715758481191481e-01,9.027166147734763113e-01,5.793666651688335278e+00,1.015789058590666594e+00,6.516929457962763017e+00,2.047711975518555860e+01,1.431653607016035039e+02,2.243479068124984721e+01,1.004619629780715258e+02
9.197916666666666741e-01,3.311250000000000000e+02,1.856660509828636854e-02,5.293880631970757644e-01,2.038346288293217332e-02,5.454404723380998909e-01,9.098181983033845066e-01,5.843526685358716222e+00,1.023563589851474998e+00,6.551964209532585848e+00,2.042800137708031372e+01,1.440284332397541505e+02,2.234652383123401975e+01,1.013239947752720127e+02
9.201388888888889506e-01,3.312500000000000000e+02,1.888374464127970734e-02,5.314257651304121755e-01,2.074021221988217589e-02,5.477215839283646748e-01,9.169027268408891373e-01,5.893686396993691901e+00,1.031307487971312664e+00,6.587283527967688457e+00,2.037888299897510436e+01,1.448915057779041717e+02,2.225834384259932364e+01,1.021012227634027028e+02
9.204861111111111160e-01,3.313750000000000000e+02,1.920334112907936056e-02,5.334809356577144834e-01,2.109964509646213709e-02,5.500150043333834615e-01,9.239702003860020829e-01,5.944145786593345804e+00,1.039020783165956141e+00,6.622858128585768611e+00,2.032976462086985592e+01,1.457545783160548467e+02,2.217025103548634490e+01,1.027945747906157550e+02
9.208333333333333925e-01,3.315000000000000000e+02,1.952538863981271786e-02,5.355536788338307597e-01,2.146175089191850252e-02,5.523208171552681511e-01,9.310206189387204567e-01,5.994904854157654839e+00,1.046703505762351938e+00,6.658659048874048914e+00,2.028064624276459327e+01,1.466176508542059196e+02,2.208224573003558078e+01,1.034049787050638116e+02
9.211805555555555580e-01,3.316250000000000000e+02,1.984988125160704747e-02,5.376440987136066330e-01,2.182651899604666490e-02,5.546390959956323252e-01,9.380539824990323794e-01,6.045963599686536405e+00,1.054355686198596986e+00,6.694657648489211077e+00,2.023152786465938746e+01,1.474807233923559124e+02,2.199432824638761375e+01,1.039333623548991028e+02
9.215277777777778345e-01,3.317500000000000000e+02,2.017681304259083888e-02,5.397522993518967249e-01,2.219393880923063722e-02,5.569699045674614268e-01,9.450702910669580570e-01,6.097322023180139716e+00,1.061977355023957292e+00,6.730825609257490072e+00,2.018240948655409994e+01,1.483437959305073264e+02,2.190649890468294458e+01,1.043806535882744271e+02
9.218750000000000000e-01,3.318750000000000000e+02,2.050617809089060051e-02,5.418783848035428896e-01,2.256399974248063031e-02,5.593132968069698396e-01,9.520695446424748409e-01,6.148980124638291578e+00,1.069568542898849062e+00,6.767134935174551558e+00,2.013329110844889414e+01,1.492068684686573192e+02,2.181875802506215933e+01,1.047477802533418298e+02
9.222222222222222765e-01,3.320000000000000000e+02,2.083797047463490162e-02,5.440224591233996376e-01,2.293669121747260106e-02,5.616693169854731771e-01,9.590517432255993846e-01,6.200937904061123440e+00,1.077129280594859351e+00,6.803557952405622444e+00,2.008417273034364570e+01,1.500699410068079942e+02,2.173110592766575877e+01,1.050356701982540670e+02
9.225694444444444420e-01,3.321250000000000000e+02,2.117218427195105210e-02,5.461846263663133749e-01,2.331200266658588205e-02,5.640379998212456947e-01,9.660168868163263589e-01,6.253195361448590006e+00,1.084659598994724305e+00,6.840067309285378094e+00,2.003505435223840081e+01,1.509330135449586976e+02,2.164354293263433249e+01,1.052452512711633830e+02
9.229166666666667185e-01,3.322500000000000000e+02,2.150881356096654914e-02,5.483649905871325059e-01,2.368992353294277833e-02,5.664193705913905807e-01,9.729649754146527663e-01,6.305752496800671736e+00,1.092159529092349368e+00,6.876635976318024923e+00,1.998593597413317369e+01,1.517960860831090315e+02,2.155606936010835994e+01,1.053774513202223915e+02
9.232638888888888840e-01,3.323750000000000000e+02,2.184785241980930978e-02,5.505636553917460096e-01,2.407044327044620055e-02,5.688134452436988120e-01,9.798960090205844908e-01,6.358589162172351372e+00,1.099629101992790847e+00,6.913237246177233786e+00,1.993681759602792525e+01,1.520563756990143816e+02,2.146868553022845205e+01,1.054331981935834506e+02
9.236111111111111605e-01,3.325000000000000000e+02,2.218929492660681041e-02,5.527806194885264146e-01,2.445355134381917497e-02,5.712202305085195553e-01,9.868099876341187571e-01,6.410992795499536712e+00,1.107068348912274569e+00,6.949844733706216360e+00,1.988769921792268391e+01,1.497885522655416253e+02,2.138139176313507761e+01,1.054134197393989609e+02
9.239583333333333259e-01,3.326250000000000000e+02,2.253313515948645457e-02,5.550156425832152296e-01,2.483923722864253211e-02,5.736397240106178019e-01,9.937069112552495698e-01,6.462608990134505405e+00,1.114477301178177004e+00,6.986432375917623894e+00,1.983858083981747811e+01,1.475207288320706596e+02,2.129418837896885108e+01,1.053190438058215079e+02
9.243055555555556024e-01,3.327500000000000000e+02,2.287936719657673174e-02,5.572684512596052242e-01,2.522749041139444107e-02,5.760719143810462128e-01,1.000586779883993804e+00,6.513437746077378243e+00,1.121855990229043254e+00,7.022974431993676880e+00,1.978946246171219059e+01,1.452529053985959990e+02,2.120707569787025548e+01,1.051509982410033643e+02
9.246527777777777679e-01,3.328750000000000000e+02,2.322798511600408095e-02,5.595387721014765114e-01,2.561830038948804261e-02,5.785167813690020866e-01,1.007449593520329367e+00,6.563479063327990026e+00,1.129204447614569284e+00,7.059445483286022949e+00,1.974034408360698478e+01,1.429850819651250333e+02,2.112005403997988395e+01,1.049102108930971440e+02
9.250000000000000444e-01,3.330000000000000000e+02,2.357898299589706800e-02,5.618263316926221940e-01,2.601165667131102519e-02,5.809742959536983165e-01,1.014295352164272801e+00,6.612732941886464211e+00,1.136522704995620803e+00,7.095820433315854991e+00,1.969122570550173634e+01,1.407172585316522770e+02,2.103312372543822661e+01,1.045976096102551907e+02
9.253472222222222099e-01,3.331250000000000000e+02,2.393235491438307910e-02,5.641308566168274918e-01,2.640754877626321981e-02,5.834444204562223568e-01,1.021124055815818332e+00,6.661199381752763493e+00,1.143810794144212606e+00,7.132074507773838334e+00,1.964210732739648790e+01,1.384494350981794071e+02,2.094628507438588016e+01,1.042141222406299761e+02
9.256944444444444864e-01,3.332500000000000000e+02,2.428809494958945880e-02,5.664520734578791794e-01,2.680596623479623505e-02,5.859271086514059590e-01,1.027935704474963963e+00,6.708878382926862116e+00,1.151068746943530785e+00,7.168183254520159586e+00,1.959298894929126078e+01,1.361816116647075887e+02,2.085953840696333117e+01,1.037606766323739151e+02
9.260416666666666519e-01,3.333750000000000000e+02,2.464619717964428372e-02,5.687897087995666956e-01,2.720689858845102074e-02,5.884223058796831385e-01,1.034730298141714577e+00,6.755769945408803601e+00,1.158296595387910966e+00,7.204122543584459137e+00,1.954387057118601945e+01,1.339137882312347188e+02,2.077288404331117277e+01,1.032382006336396501e+02
9.263888888888889284e-01,3.335000000000000000e+02,2.500665568267494351e-02,5.711434892256762597e-01,2.761033538989743352e-02,5.909299491589617981e-01,1.041507836816067512e+00,6.801874069198565742e+00,1.165494371582856958e+00,7.239868567165932411e+00,1.949475219308077101e+01,1.316459647977619909e+02,2.068632230356990220e+01,1.026476220925792262e+02
9.267361111111110938e-01,3.336250000000000000e+02,2.536946453680885213e-02,5.735131413199935357e-01,2.801626620297191506e-02,5.934499672964816952e-01,1.048268320498016992e+00,6.847190754296114790e+00,1.172662107745025439e+00,7.275397839633218844e+00,1.944563381497556520e+01,1.293781413642909968e+02,2.059985350788009839e+01,1.019898688573456695e+02
9.270833333333333703e-01,3.337500000000000000e+02,2.573461782017456151e-02,5.758983916663117375e-01,2.842468060271704025e-02,5.959822810006845106e-01,1.055011749187580117e+00,6.891720000701558213e+00,1.179799836202240160e+00,7.310687197524503134e+00,1.939651543687028123e+01,1.271103179308164073e+02,2.051347797638225856e+01,1.012658687760907696e+02
9.274305555555555358e-01,3.338750000000000000e+02,2.610210961089844475e-02,5.782989668484105339e-01,2.883556817541911912e-02,5.985268029930721490e-01,1.061738122884734459e+00,6.935461808414749463e+00,1.186907589393477735e+00,7.345713799547421097e+00,1.934739705876507543e+01,1.248424944973454274e+02,2.042719602921699362e+01,1.004765496969675098e+02
9.277777777777778123e-01,3.340000000000000000e+02,2.647193398710912665e-02,5.807145934500832496e-01,2.924891851864776238e-02,6.010834381200778065e-01,1.068447441589496671e+00,6.978416177435802226e+00,1.193985399868881192e+00,7.380455126579146707e+00,1.929827868065983054e+01,1.225746710638726285e+02,2.034100798652477593e+01,9.962283946812789281e+01
9.281250000000000888e-01,3.341250000000000568e+02,2.684408502693380952e-02,5.831449980551152157e-01,2.966472124129366020e-02,6.036520834649236056e-01,1.075139705301861204e+00,7.020583107764673869e+00,1.201033300289747974e+00,7.414888981666318379e+00,1.924916030255457855e+01,1.203068476303998153e+02,2.025491416844616666e+01,9.870566593772471720e+01
9.284722222222222543e-01,3.342500000000000000e+02,2.721855680850009465e-02,5.855899072472930955e-01,3.008296596360755804e-02,6.062326284594906634e-01,1.081814914021825613e+00,7.061962599401351959e+00,1.208051323428537271e+00,7.448993490025084263e+00,1.920004192444935498e+01,1.180390241969279543e+02,2.016891489512174829e+01,9.772595695391046888e+01
9.288194444444445308e-01,3.343750000000000568e+02,2.759534340993626683e-02,5.880490476104081043e-01,3.050364231723916297e-02,6.088249549961820550e-01,1.088473067749400114e+00,7.102554652345902220e+00,1.215039502168871577e+00,7.482747099041112016e+00,1.915092354634406746e+01,1.157712007634533080e+02,2.008301048669201094e+01,9.668464036483712221e+01
9.291666666666666963e-01,3.345000000000000000e+02,2.797443890936876162e-02,5.905221457282409103e-01,3.092673994527489131e-02,6.114289375397825577e-01,1.095114166484566276e+00,7.142359266598205636e+00,1.221997869505526246e+00,7.516128578269520411e+00,1.910180516823886165e+01,1.135033773299823565e+02,1.999720126329753711e+01,9.558264401865794468e+01
9.295138888888889728e-01,3.346250000000000568e+02,2.835583738492622116e-02,5.930089281845848381e-01,3.135224850227755211e-02,6.140444432393316054e-01,1.101738210227340087e+00,7.181376442158367901e+00,1.228926458544445710e+00,7.549117019434975262e+00,1.905268679013361321e+01,1.112355538965095576e+02,1.991148754507882757e+01,9.442089576352438485e+01
9.298611111111111382e-01,3.347500000000000000e+02,2.873953291473596225e-02,5.955091215632251078e-01,3.178015765432377210e-02,6.166713320399792586e-01,1.108345198977716439e+00,7.219606179026349047e+00,1.235825302502724377e+00,7.581691836431596165e+00,1.900356841202836833e+01,1.089677304630367587e+02,1.982586965217647190e+01,9.320032344758989495e+01
9.302083333333334147e-01,3.348750000000000568e+02,2.912551957692546475e-02,5.980224524479486048e-01,3.221045707904378330e-02,6.193094567948577156e-01,1.114935132735692447e+00,7.257048477202136638e+00,1.242694434708625950e+00,7.613832765323039986e+00,1.895445003392314476e+01,1.066999070295648835e+02,1.974034790473096734e+01,9.192185491900590932e+01
9.305555555555555802e-01,3.350000000000000000e+02,2.951379144962266304e-02,6.005486474225444349e-01,3.264313646565884797e-02,6.219586633769386141e-01,1.121508011501273439e+00,7.293703336685764427e+00,1.249533888601565002e+00,7.645519864342423588e+00,1.890533165581789632e+01,1.044320835960920846e+02,1.965492262288289282e+01,9.058641802592570968e+01
9.309027777777778567e-01,3.351250000000000000e+02,2.990434261095509250e-02,6.030874330707990394e-01,3.307818551502101495e-02,6.246187907909050985e-01,1.128063835274456528e+00,7.329570757477212872e+00,1.256343697732125397e+00,7.676733513892396665e+00,1.885621327771264788e+01,1.021642601626192572e+02,1.956959412677275267e+01,8.919494061650114247e+01
9.312500000000000222e-01,3.352500000000000000e+02,3.029716713905002481e-02,6.056385359764979714e-01,3.351559393965056199e-02,6.272896712850077883e-01,1.134602604055236830e+00,7.364650739576452665e+00,1.263123895762041204e+00,7.707454416545064468e+00,1.880709489960744563e+01,9.989643672914834838e+01,1.948436273654113293e+01,8.774835053888534731e+01
9.315972222222222987e-01,3.353750000000000000e+02,3.069225911203614376e-02,6.082016827234348888e-01,3.395535146377572089e-02,6.299711304629390662e-01,1.141124317843630331e+00,7.398943282983575287e+00,1.269874516464216008e+00,7.737663597042080177e+00,1.875797652150215811e+01,9.762861329567365942e+01,1.939922877232851306e+01,8.624757564122988640e+01
9.319444444444444642e-01,3.355000000000000000e+02,3.108961260803962817e-02,6.107765998953885722e-01,3.439744782337020995e-02,6.326629873956866046e-01,1.147628976639615495e+00,7.432448387698460834e+00,1.276595593722704258e+00,7.767342402294537429e+00,1.870885814339695230e+01,9.536078986220270792e+01,1.931419255427551818e+01,8.469354377168824044e+01
9.322916666666667407e-01,3.356250000000000000e+02,3.148922170518931446e-02,6.133630140761531235e-01,3.484187276619286205e-02,6.353650547334090959e-01,1.154116580443208084e+00,7.465166053721196349e+00,1.283287161532729037e+00,7.796472501383093778e+00,1.865973976529170386e+01,9.309296642872992322e+01,1.922925440252260998e+01,8.308718277841168742e+01
9.326388888888889062e-01,3.357500000000000000e+02,3.189108048161230780e-02,6.159606518495138738e-01,3.528861605182515015e-02,6.380771388172898906e-01,1.160587129254403216e+00,7.497096281051754296e+00,1.289949254000664736e+00,7.825035885557841020e+00,1.861062138718645897e+01,9.082514299525709589e+01,1.914441463721040293e+01,8.142942050955377908e+01
9.329861111111111827e-01,3.358750000000000000e+02,3.229518301543623376e-02,6.185692397992568203e-01,3.573766745171088471e-02,6.407990397914083980e-01,1.167040623073197780e+00,7.528239069690121354e+00,1.296581905344053265e+00,7.853014868238404667e+00,1.856150300908123185e+01,8.855731956178523490e+01,1.905967357847936228e+01,7.972118481326614869e+01
9.333333333333333481e-01,3.360000000000000000e+02,3.270152338478896081e-02,6.211885045091718460e-01,3.618901674919373229e-02,6.435305517146028276e-01,1.173477061899597551e+00,7.558594419636323281e+00,1.303185149891589845e+00,7.880392085013895098e+00,1.851238463097598697e+01,8.628949612831243599e+01,1.897503154647010604e+01,7.796340353770183640e+01
9.336805555555556246e-01,3.361250000000000000e+02,3.311009566779808677e-02,6.238181725630452812e-01,3.664265373955693378e-02,6.462714626723342626e-01,1.179896445733599863e+00,7.588162330890345864e+00,1.309759022083137214e+00,7.907150493642930655e+00,1.846326625287073853e+01,8.402167269483966550e+01,1.889048886132311011e+01,7.615700453101246126e+01
9.340277777777777901e-01,3.362500000000000000e+02,3.352089394259075150e-02,6.264579705446625679e-01,3.709856823006066340e-02,6.490215548885495123e-01,1.186298774575199166e+00,7.616942803452169564e+00,1.316303556469708314e+00,7.933273374053605664e+00,1.841414787476553272e+01,8.175384926136869979e+01,1.880604584317897476e+01,7.430291564135187343e+01
9.343750000000000666e-01,3.363750000000000000e+02,3.393391228729569775e-02,6.291076250378170309e-01,3.755675003998189959e-02,6.517806048375498484e-01,1.192684048424410781e+00,7.644935837321859218e+00,1.322818787713486266e+00,7.958744328343542840e+00,1.836502949666024875e+01,7.948602582789405346e+01,1.872170281217818655e+01,7.240206471687088197e+01
9.347222222222222321e-01,3.365000000000000000e+02,3.434914478003925353e-02,6.317668626262880061e-01,3.801718900065181872e-02,6.545483833558491948e-01,1.199052267281214723e+00,7.672141432499326008e+00,1.329304750587804618e+00,7.983547280779828448e+00,1.831591111855503939e+01,7.721820239442307354e+01,1.863746008846134217e+01,7.045537960572349334e+01
9.350694444444445086e-01,3.366250000000000000e+02,3.476658549895003669e-02,6.344354098938693731e-01,3.847987495549558268e-02,6.573246557540455282e-01,1.205403431145626092e+00,7.698559588984639213e+00,1.335761479977165989e+00,8.007666477799078919e+00,1.826679274044979806e+01,7.495037896095031726e+01,1.855331799216893174e+01,6.846378815606061607e+01
9.354166666666666741e-01,3.367500000000000000e+02,3.518622852215530505e-02,6.371129934243461301e-01,3.894479776006964933e-02,6.601091819286781792e-01,1.211737540017640002e+00,7.724190306777772186e+00,1.342189010877223643e+00,8.031086488007373347e+00,1.821767436234454607e+01,7.268255552747750414e+01,1.846927684344154841e+01,6.642821821603600085e+01
9.357638888888889506e-01,3.368750000000000000e+02,3.560806792778253849e-02,6.397993398015048294e-01,3.941194728210172665e-02,6.629017164741000112e-01,1.218054593897253568e+00,7.749033585878716934e+00,1.348587378394799474e+00,8.053792202180328985e+00,1.816855598423932250e+01,7.041473209400562894e+01,1.838533696241968229e+01,6.434959763380089726e+01
9.361111111111111160e-01,3.370000000000000000e+02,3.603209779395973034e-02,6.424941756091352429e-01,3.988131340152803461e-02,6.657020087943328335e-01,1.224354592784472340e+00,7.773089426287493886e+00,1.354956617747867353e+00,8.075768833263019530e+00,1.811943760613407406e+01,6.814690866053281582e+01,1.830149866924392654e+01,6.222885425750943966e+01
9.364583333333333925e-01,3.371250000000000000e+02,3.645831219881443680e-02,6.451972274310233679e-01,4.035288601053321766e-02,6.685098032149408009e-01,1.230637536679292987e+00,7.796357828004095047e+00,1.361296764265568893e+00,8.097001916370045294e+00,1.807031922802882917e+01,6.587908522706001690e+01,1.821776228405476417e+01,6.006691593531214579e+01
9.368055555555555580e-01,3.372500000000000000e+02,3.688670522047384631e-02,6.479082218509546465e-01,4.082665501358760662e-02,6.713248390948866051e-01,1.236903425581711069e+00,7.818838791028497326e+00,1.367607853388197903e+00,8.117477308785483459e+00,1.802120084992362337e+01,6.361126179358904409e+01,1.813412812699280607e+01,5.786471051536319976e+01
9.371527777777778345e-01,3.373750000000000000e+02,3.731727093706656978e-02,6.506268854527230694e-01,4.130261032748713118e-02,6.741468509384053176e-01,1.243152259491741685e+00,7.840532315360758453e+00,1.373889920667215714e+00,8.137181189962936045e+00,1.797208247181833585e+01,6.134343836011439066e+01,1.805059651819853173e+01,5.562316584581334666e+01
9.375000000000000000e-01,3.375000000000000000e+02,3.775000342671907400e-02,6.533529448201073064e-01,4.178074188139067890e-02,6.769755685068573614e-01,1.249384038409364406e+00,7.861438401000804710e+00,1.380143001765235189e+00,8.156100061525465961e+00,1.792296409371313004e+01,5.907561492664346758e+01,1.796716777781253427e+01,5.334320977481658588e+01
9.378472222222222765e-01,3.376250000000000000e+02,3.818489676755990048e-02,6.560861265369012374e-01,4.226103961685986898e-02,6.798107169306030206e-01,1.255598762334594776e+00,7.881557047948692940e+00,1.386367132456037377e+00,8.174220747265664500e+00,1.787384571560788515e+01,5.680779149317066157e+01,1.788384222597529671e+01,5.102577015052426646e+01
9.381944444444444420e-01,3.377500000000000000e+02,3.862194503771652909e-02,6.588261571868914146e-01,4.274349348789648062e-02,6.826520168208612960e-01,1.261796431267429686e+00,7.900888256204409821e+00,1.392562348624556856e+00,8.191530393145606936e+00,1.782472733750261895e+01,5.453996805969691053e+01,1.780062018282742997e+01,4.867177482108971276e+01
9.385416666666667185e-01,3.378750000000000000e+02,3.906114231531587072e-02,6.615727633538610597e-01,4.322809346098225453e-02,6.854991843815764208e-01,1.267977045207859810e+00,7.919432025767925154e+00,1.398728686266893284e+00,8.208016467296864960e+00,1.777560895939741314e+01,5.227214462622598745e+01,1.771750196850942061e+01,4.628215163466412463e+01
9.388888888888888840e-01,3.380000000000000000e+02,3.950248267848649464e-02,6.643256716216024982e-01,4.371482951511624498e-02,6.883519315212793810e-01,1.274140604155897138e+00,7.937188356639278908e+00,1.404866181490300736e+00,8.223666760020504896e+00,1.772649058129216471e+01,5.000432119275317433e+01,1.763448790316186177e+01,4.385782843940177855e+01
9.392361111111111605e-01,3.381250000000000000e+02,3.994596020535572112e-02,6.670846085739015052e-01,4.420369164185466992e-02,6.912099659649589833e-01,1.280287108111536343e+00,7.954157248818452430e+00,1.410974870513199253e+00,8.238469383787109024e+00,1.767737220318691627e+01,4.773649775928036121e+01,1.755157830692522225e+01,4.139973308345312120e+01
9.395833333333333259e-01,3.382500000000000000e+02,4.039156897405087737e-02,6.698493007945440780e-01,4.469466984534824217e-02,6.940729913659167138e-01,1.286416557074775646e+00,7.970338702305443057e+00,1.417054789665161962e+00,8.252412773236731169e+00,1.762825382508169270e+01,4.546867432580849311e+01,1.746877349994012363e+01,3.890879341497256405e+01
9.399305555555556024e-01,3.383750000000000000e+02,4.083930306270026900e-02,6.726194748673213208e-01,4.518775414238208887e-02,6.969407074176410255e-01,1.292528951045622820e+00,7.985732717100268552e+00,1.423105975386929734e+00,8.265485685178944664e+00,1.757913544697642649e+01,4.320085089233479181e+01,1.738607380234704891e+01,3.638593728211057510e+01
9.402777777777777679e-01,3.385000000000000000e+02,4.128915654943079300e-02,6.753948573760157892e-01,4.568293456241299261e-02,6.998128099656628631e-01,1.298624290024066763e+00,8.000339293202904045e+00,1.429128464230394746e+00,8.277677198592801489e+00,1.753001706887119582e+01,4.093302745886288108e+01,1.730347953428658769e+01,3.383209253302126029e+01
9.406250000000000444e-01,3.386250000000000000e+02,4.174112351237062313e-02,6.781751749044188093e-01,4.618020114760935241e-02,7.026889911194279525e-01,1.304702574010115690e+00,8.014158430613365525e+00,1.435122292858618920e+00,8.288976714626867803e+00,1.748089869076595448e+01,3.866520402539011769e+01,1.722099101589923009e+01,3.124818701585564540e+01
9.409722222222222099e-01,3.387500000000000000e+02,4.219519802964713517e-02,6.809601540363162675e-01,4.667954395288835545e-02,7.055689393641534357e-01,1.310763803003767380e+00,8.027190129331648549e+00,1.441087498045813042e+00,8.299373956599190194e+00,1.743178031266070960e+01,3.639738059191730457e+01,1.713860856732556570e+01,2.863514857876802111e+01
9.413194444444444864e-01,3.388750000000000000e+02,4.265137417938774655e-02,6.837495213554933837e-01,4.718095304595595896e-02,7.084523396727012701e-01,1.316807977005015839e+00,8.039434389357747790e+00,1.447024116677356753e+00,8.308858969997332977e+00,1.738266193455550024e+01,3.412955715844633175e+01,1.705633250870610595e+01,2.599390506990861383e+01
9.416666666666666519e-01,3.390000000000000000e+02,4.310964603972072817e-02,6.865430034457422614e-01,4.768441850734460308e-02,7.113388736174325322e-01,1.322835096013871947e+00,8.050891210691679234e+00,1.452932185749787219e+00,8.317422122478339119e+00,1.733354355645025180e+01,3.186173372497352574e+01,1.697416316018140137e+01,2.332538433743216189e+01
9.420138888888889284e-01,3.391250000000000000e+02,4.357000768877335867e-02,6.893403268908481207e-01,4.818993043045192298e-02,7.142282194820811503e-01,1.328845160030330153e+00,8.061560593333426894e+00,1.458811742370799358e+00,8.325054103868762212e+00,1.728442517834501047e+01,2.959391029150075880e+01,1.689210084189198824e+01,2.063051422948888103e+01
9.423611111111110938e-01,3.392500000000000000e+02,4.403245320467316648e-02,6.921412182745971808e-01,4.869747892157923197e-02,7.171200523736105392e-01,1.334838169054388679e+00,8.071442537282994323e+00,1.464662823759245169e+00,8.331745926164634497e+00,1.723530680023977979e+01,2.732608685802884807e+01,1.681014587397847038e+01,1.791022259423284879e+01
