motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,beta_cdf_small,beta_cdf_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,beta_cdf_dsmall_dt,beta_cdf_dlarge_dt
1.006944444444444510e-02,3.625000000000000444e+00,1.652928916686715877e-01,9.915214320579646134e-01,2.052057949194310005e-01,9.992440640396240692e-01,2.087486517211472936e+00,-1.586965375046941462e+00,1.856802138635478494e+00,-1.498292934133497456e-01
1.041666666666666782e-02,3.750000000000000444e+00,1.660179240424643765e-01,9.909625556838218552e-01,2.058508572700158412e-01,9.991911520267091618e-01,2.088695205900100493e+00,-1.632059521436473037e+00,1.858756188537686871e+00,-1.549431130684920943e-01
1.076388888888888881e-02,3.875000000000000000e+00,1.667433711519797357e-01,9.903881289309800495e-01,2.064965972641095715e-01,9.991364652050953588e-01,2.089875394971366429e+00,-1.676535556354212364e+00,1.860705365235602260e+00,-1.600521847304753331e-01
1.111111111111111154e-02,4.000000000000000000e+00,1.674692231015167676e-01,9.897983664214775601e-01,2.071430132096152565e-01,9.990800052303113743e-01,2.091027084425271632e+00,-1.720393479800140124e+00,1.862649668658862501e+00,-1.651564689659191232e-01
1.145833333333333426e-02,4.125000000000000000e+00,1.681954699953750743e-01,9.891934827773537497e-01,2.077901034144113701e-01,9.990217737711506452e-01,2.092150274261813880e+00,-1.763633291774256540e+00,1.864589098737412520e+00,-1.702559287609095584e-01
1.180555555555555525e-02,4.250000000000000000e+00,1.689221019378541744e-01,9.885736926206472042e-01,2.084378661863524329e-01,9.989617725088709710e-01,2.093244964480994064e+00,-1.806254992276561389e+00,1.866523655401492121e+00,-1.753505293026007272e-01
1.215277777777777797e-02,4.375000000000000000e+00,1.696491090332530316e-01,9.879392105733971752e-01,2.090862998332685130e-01,9.989000031364636545e-01,2.094311155082811293e+00,-1.848258581307020920e+00,1.868453338581641088e+00,-1.804402377864184337e-01
1.250000000000000069e-02,4.500000000000000000e+00,1.703764813858722749e-01,9.872902512576416933e-01,2.097354026629656143e-01,9.988364673579871456e-01,2.095348846067268234e+00,-1.889644058865703746e+00,1.870378148208694080e+00,-1.855250232452141934e-01
1.284722222222222342e-02,4.625000000000000000e+00,1.711042091000112009e-01,9.866270292954201215e-01,2.103851729832256490e-01,9.987711668879551974e-01,2.096358037434363997e+00,-1.930411424952575006e+00,1.872298084213782632e+00,-1.906048563973292975e-01
1.319444444444444441e-02,4.750000000000000000e+00,1.718322822799686900e-01,9.859497593087707124e-01,2.110356091018071867e-01,9.987041034507766479e-01,2.097338729184096806e+00,-1.970560679567634699e+00,1.874213146528331597e+00,-1.956797095110180962e-01
1.354166666666666713e-02,4.875000000000000000e+00,1.725606910300440666e-01,9.852586559197333838e-01,2.116867093264446498e-01,9.986352787802375008e-01,2.098290921316466662e+00,-2.010091822710867504e+00,1.876123335084059374e+00,-2.007495562830835245e-01
1.388888888888888985e-02,5.000000000000000000e+00,1.732894254545379042e-01,9.845539337503456112e-01,2.123384719648485908e-01,9.985646946190250839e-01,2.099214613831475340e+00,-2.049004854382304952e+00,1.878028649812974127e+00,-2.058143717299068531e-01
1.423611111111111084e-02,5.125000000000000000e+00,1.740184756577492775e-01,9.838358074226470906e-01,2.129908953247064696e-01,9.984923527182867353e-01,2.100109806729121953e+00,-2.087299774581930834e+00,1.879929090647376011e+00,-2.108741320893274540e-01
1.458333333333333356e-02,5.250000000000000000e+00,1.747478317439776496e-01,9.831044915586765187e-01,2.136439777136821261e-01,9.984182548372213528e-01,2.100976500009407388e+00,-2.124976583309745592e+00,1.881824657519854505e+00,-2.159288147320513884e-01
1.493055555555555629e-02,5.375000000000000000e+00,1.754774838175222340e-01,9.823602007804731473e-01,2.142977174394160855e-01,9.983424027427004743e-01,2.101814693672330314e+00,-2.162035280565718587e+00,1.883715350363286412e+00,-2.209783980814581938e-01
1.527777777777777901e-02,5.500000000000000000e+00,1.762074219826831878e-01,9.816031497100748959e-01,2.149521128095252531e-01,9.982647982089150052e-01,2.102624387717891619e+00,-2.198475866349910657e+00,1.885601169110834752e+00,-2.260228615408326758e-01
1.562500000000000000e-02,5.625000000000000000e+00,1.769376363437596966e-01,9.808335529695206834e-01,2.156071621316038855e-01,9.981854430170471471e-01,2.103405582146091302e+00,-2.234298340662291604e+00,1.887482113695947650e+00,-2.310621854271796005e-01
1.597222222222222446e-02,5.750000000000000888e+00,1.776681170050513348e-01,9.800516251808494284e-01,2.162628637132228693e-01,9.981043389549641986e-01,2.104158276956928475e+00,-2.269502703502875640e+00,1.889358184052359446e+00,-2.360963509108919001e-01
1.631944444444444545e-02,5.875000000000000000e+00,1.783988540708576209e-01,9.792575809661007158e-01,2.169192158619302202e-01,9.980214878169308967e-01,2.104882472150403139e+00,-2.304088954871633899e+00,1.891229380114087366e+00,-2.411253399606388959e-01
1.666666666666666644e-02,6.000000000000000000e+00,1.791298376454774910e-01,9.784516349473130203e-01,2.175762168852510003e-01,9.979368914033412974e-01,2.105578167726516625e+00,-2.338057094768552613e+00,1.893095701815427745e+00,-2.461491352929207899e-01
1.701388888888889089e-02,6.125000000000000888e+00,1.798610578332116017e-01,9.776340017465247056e-01,2.182338650906878175e-01,9.978505515204683096e-01,2.106245363685268046e+00,-2.371407123193688182e+00,1.894957149090960913e+00,-2.511677203258039781e-01
1.736111111111111188e-02,6.250000000000000000e+00,1.805925047383589443e-01,9.768048959857748015e-01,2.188921587857203532e-01,9.977624699802263297e-01,2.106884060026657846e+00,-2.404139040147012629e+00,1.896813721875544756e+00,-2.561810791364126372e-01
1.770833333333333287e-02,6.375000000000000000e+00,1.813241684652190377e-01,9.759645322871018935e-01,2.195510962778056130e-01,9.976726485999505289e-01,2.107494256750685580e+00,-2.436252845628525510e+00,1.898665420104317381e+00,-2.611891964218034934e-01
1.805555555555555733e-02,6.500000000000000888e+00,1.820560391180911231e-01,9.751131252725456777e-01,2.202106758743784254e-01,9.975810892021861331e-01,2.108075953857351248e+00,-2.467748539638213945e+00,1.900512243712692895e+00,-2.661920574628900416e-01
1.840277777777777832e-02,6.625000000000000000e+00,1.827881068012753019e-01,9.742508895641440736e-01,2.208708958828509428e-01,9.974877936144935786e-01,2.108629151346654851e+00,-2.498626122176104580e+00,1.902354192636361851e+00,-2.711896480911277774e-01
1.874999999999999931e-02,6.750000000000000000e+00,1.835203616190707876e-01,9.733780397839359999e-01,2.215317546106133628e-01,9.973927636692615506e-01,2.109153849218597276e+00,-2.528885593242182761e+00,1.904191266811290806e+00,-2.761819546576974593e-01
1.909722222222222376e-02,6.875000000000000888e+00,1.842527936757771823e-01,9.724947905539605975e-01,2.221932503650331236e-01,9.972960012035316790e-01,2.109650047473177192e+00,-2.558526952836450263e+00,1.906023466173717873e+00,-2.811689640049590544e-01
1.944444444444444475e-02,7.000000000000000000e+00,1.849853930756932829e-01,9.716013564962575622e-01,2.228553814534565691e-01,9.971975080588330043e-01,2.110117746110394599e+00,-2.587550200958883551e+00,1.907850790660157170e+00,-2.861506634399683113e-01
1.979166666666666574e-02,7.125000000000000000e+00,1.857181499231199129e-01,9.706979522328638144e-01,2.235181461832070615e-01,9.970972860810246585e-01,2.110556945130250828e+00,-2.615955337609528364e+00,1.909673240207392597e+00,-2.911270407098733304e-01
2.013888888888889020e-02,7.250000000000000888e+00,1.864510543223560357e-01,9.697847923858191610e-01,2.241815428615864247e-01,9.969953371201470960e-01,2.110967644532744991e+00,-2.643742362788362055e+00,1.911490814752477840e+00,-2.960980839790277597e-01
2.048611111111111119e-02,7.375000000000000000e+00,1.871840963777013644e-01,9.688620915771624098e-01,2.248455697958749722e-01,9.968916630302814275e-01,2.111349844317877977e+00,-2.670911276495384623e+00,1.913303514232739699e+00,-3.010637818076709604e-01
2.083333333333333565e-02,7.500000000000000888e+00,1.879172661934542798e-01,9.679300644289327016e-01,2.255102252933305629e-01,9.967862656694144174e-01,2.111703544485648010e+00,-2.697462078730584967e+00,1.915111338585768985e+00,-3.060241231320467437e-01
2.118055555555555663e-02,7.625000000000000000e+00,1.886505538739158550e-01,9.669889255631680669e-01,2.261755076611903226e-01,9.966791468993126957e-01,2.112028745036056421e+00,-2.723394769493985290e+00,1.916914287749428070e+00,-3.109790972458350011e-01
2.152777777777777762e-02,7.750000000000000000e+00,1.893839495233849701e-01,9.660388896019077576e-01,2.268414152066691725e-01,9.965703085853998555e-01,2.112325445969102322e+00,-2.748709348785573603e+00,1.918712361661841115e+00,-3.159286937827974207e-01
2.187500000000000208e-02,7.875000000000000888e+00,1.901174432461611163e-01,9.650801711671908034e-01,2.275079462369609118e-01,9.964597525966428782e-01,2.112593647284787046e+00,-2.773405816605350349e+00,1.920505560261402955e+00,-3.208729027005317036e-01
2.222222222222222307e-02,8.000000000000000000e+00,1.908510251465435903e-01,9.641129848810564562e-01,2.281750990592379680e-01,9.963474808054414433e-01,2.112833348983109705e+00,-2.797484172953297321e+00,1.922293883486767996e+00,-3.258117142652511844e-01
2.256944444444444406e-02,8.125000000000000000e+00,1.915846853288324658e-01,9.631375453655421914e-01,2.288428719806514522e-01,9.962334950875236794e-01,2.113044551064070298e+00,-2.820944417829451378e+00,1.924077331276855540e+00,-3.307451190375110817e-01
2.291666666666666852e-02,8.250000000000000000e+00,1.923184138973270119e-01,9.621540672426874830e-01,2.295112633083311038e-01,9.961177973218459103e-01,2.113227253527669713e+00,-2.843786551233795201e+00,1.925855903570848016e+00,-3.356731078588036099e-01
2.326388888888888951e-02,8.375000000000000000e+00,1.930522009563267194e-01,9.611627651345314716e-01,2.301802713493861230e-01,9.960003893904976202e-01,2.113381456373906175e+00,-2.866010573166327013e+00,1.927629600308188307e+00,-3.405956718389624438e-01
2.361111111111111049e-02,8.500000000000000000e+00,1.937860366101305520e-01,9.601638536631128540e-01,2.308498944109043660e-01,9.958812731786108596e-01,2.113507159602781016e+00,-2.887616483627039266e+00,1.929398421428577537e+00,-3.455128023443123642e-01
2.395833333333333495e-02,8.625000000000000000e+00,1.945199109630391943e-01,9.591575474504699939e-01,2.315201307999525948e-01,9.957604505742716494e-01,2.113604363214293791e+00,-2.908604282615948389e+00,1.931162366871978842e+00,-3.504244909865118496e-01
2.430555555555555594e-02,8.750000000000000000e+00,1.952538141193516652e-01,9.581440611186422540e-01,2.321909788235772543e-01,9.956379234684378243e-01,2.113673067208445389e+00,-2.928973970133047278e+00,1.932921436578611596e+00,-3.553307296120358783e-01
2.465277777777778040e-02,8.875000000000001776e+00,1.959877361833673726e-01,9.571236092896681091e-01,2.328624367888039726e-01,9.955136937548594300e-01,2.113713271585234477e+00,-2.948725546178334156e+00,1.934675630488954079e+00,-3.602315102922579726e-01
2.500000000000000139e-02,9.000000000000000000e+00,1.967216672593856130e-01,9.560964065855874772e-01,2.335345030026372837e-01,9.953877633300016736e-01,2.113724976344661499e+00,-2.967859010751793480e+00,1.936424948543737701e+00,-3.651268253140837472e-01
2.534722222222222238e-02,9.125000000000000000e+00,1.974555974517064605e-01,9.550626676284367234e-01,2.342071757720618208e-01,9.952601340929714269e-01,2.113708181486726900e+00,-2.986374363853465219e+00,1.938169390683951221e+00,-3.700166671711036526e-01
2.569444444444444683e-02,9.250000000000000000e+00,1.981895168646292116e-01,9.540226070402569869e-01,2.348804534040413172e-01,9.951308079454476152e-01,2.113662887011430236e+00,-3.004271605483318730e+00,1.939908956850836530e+00,-3.749010285552242250e-01
2.604166666666666782e-02,9.375000000000000000e+00,1.989234156024533295e-01,9.529764394430860763e-01,2.355543342055193001e-01,9.949997867916133831e-01,2.113589092918771506e+00,-3.021550735641359786e+00,1.941643646985889982e+00,-3.797799023487495873e-01
2.638888888888888881e-02,9.500000000000000000e+00,1.996572837694777780e-01,9.519243794589639096e-01,2.362288164834191184e-01,9.948670725380909241e-01,2.113486799208751155e+00,-3.038211754327576397e+00,1.943373461030858840e+00,-3.846532816168820590e-01
2.673611111111111327e-02,9.625000000000000000e+00,2.003911114700032692e-01,9.508666417099276291e-01,2.369038985446439705e-01,9.947326670938804183e-01,2.113356005881368738e+00,-3.054254661541995208e+00,1.945098398927741057e+00,-3.895211596006131205e-01
2.708333333333333426e-02,9.750000000000000000e+00,2.011248888083287945e-01,9.498034408180169308e-01,2.375795786960767653e-01,9.945965723702989703e-01,2.113196712936624255e+00,-3.069679457284603341e+00,1.946818460618785496e+00,-3.943835297099819726e-01
2.743055555555555525e-02,9.875000000000000000e+00,2.018586058887537615e-01,9.487349914052705113e-01,2.382558552445802336e-01,9.944587902809229885e-01,2.113008920374518596e+00,-3.084486141555399463e+00,1.948533646046492818e+00,-3.992403855176753780e-01
2.777777777777777971e-02,1.000000000000000000e+01,2.025922528155775226e-01,9.476615080937276225e-01,2.389327264969977882e-01,9.943193227415337843e-01,2.112792628195049982e+00,-3.098674714354379134e+00,1.950243955153607489e+00,-4.040917207529512445e-01
2.812500000000000069e-02,1.012500000000000000e+01,2.033258196931001238e-01,9.465832055054264060e-01,2.396101907601524694e-01,9.941781716700640592e-01,2.112547836398220635e+00,-3.112245175681553455e+00,1.951949387883123554e+00,-4.089375292958606356e-01
2.847222222222222168e-02,1.025000000000000000e+01,2.040592966256207785e-01,9.455002982624058916e-01,2.402882463408478053e-01,9.940353389865450584e-01,2.112274544984027891e+00,-3.125197525536915766e+00,1.953649944178283748e+00,-4.137778051717549421e-01
2.881944444444444614e-02,1.037500000000000000e+01,2.047926737174390888e-01,9.444130009867049980e-01,2.409668915458676730e-01,9.938908266130588309e-01,2.111972753952473969e+00,-3.137531763920466066e+00,1.955345623982571945e+00,-4.186125425460573424e-01
2.916666666666666713e-02,1.050000000000000000e+01,2.055259411324134311e-01,9.433215283003635321e-01,2.416461246819760489e-01,9.937446364736897131e-01,2.111643586925266991e+00,-3.149247890832196362e+00,1.957036427239720489e+00,-4.234417357192852283e-01
2.951388888888889159e-02,1.062500000000000178e+01,2.062590907177949129e-01,9.422260948254183033e-01,2.423259440559180633e-01,9.935967704944778101e-01,2.111295060635761445e+00,-3.160345906272126193e+00,1.958722353893703527e+00,-4.282653791223055006e-01
2.986111111111111258e-02,1.075000000000000000e+01,2.069921161993584502e-01,9.411269151839093405e-01,2.430063479744185850e-01,9.934472306033752531e-01,2.110928748932282772e+00,-3.170825810240243126e+00,1.960403403888737683e+00,-4.330834673118139078e-01
3.020833333333333356e-02,1.087500000000000000e+01,2.077250114016125360e-01,9.400242039978752295e-01,2.436873347441840254e-01,9.932960187302031230e-01,2.110544651814830086e+00,-3.180687602736549380e+00,1.962079577169283606e+00,-4.378959949660213291e-01
3.055555555555555802e-02,1.100000000000000000e+01,2.084577701490658574e-01,9.389181758893553331e-01,2.443689026719007840e-01,9.931431368066098164e-01,2.110142769283403830e+00,-3.189931283761039627e+00,1.963750873680041309e+00,-4.427029568805352366e-01
3.090277777777777901e-02,1.112500000000000000e+01,2.091903862662286284e-01,9.378090454803875708e-01,2.450510500642366085e-01,9.929885867660309673e-01,2.109723101338003559e+00,-3.198556853313723636e+00,1.965417293365951723e+00,-4.475043479644292277e-01
3.125000000000000000e-02,1.125000000000000000e+01,2.099228535776092863e-01,9.366970273930114166e-01,2.457337752278402065e-01,9.928323705436503666e-01,2.109285647978629274e+00,-3.206564311394595634e+00,1.967078836172194256e+00,-4.523001632364866409e-01
3.159722222222222099e-02,1.137500000000000000e+01,2.106551659077170180e-01,9.355823362492651230e-01,2.464170764693406901e-01,9.926744900763633250e-01,2.108830409205280976e+00,-3.213953658003656066e+00,1.968735502044188124e+00,-4.570903978216083186e-01
3.194444444444444892e-02,1.150000000000000178e+01,2.113873170810606494e-01,9.344651866711880528e-01,2.471009520953490468e-01,9.925149473027397029e-01,2.108357385017959995e+00,-3.220724893140905376e+00,1.970387290927588131e+00,-4.618750469473785203e-01
3.229166666666666990e-02,1.162500000000000178e+01,2.121193009221490622e-01,9.333457932808195689e-01,2.477854004124568077e-01,9.923537441629896039e-01,2.107866575416664556e+00,-3.226878016806338678e+00,1.972034202768288003e+00,-4.666541059407770531e-01
3.263888888888889089e-02,1.175000000000000000e+01,2.128511112554918039e-01,9.322243707001968138e-01,2.484704197272371851e-01,9.921908825989281810e-01,2.107357980401395103e+00,-3.232413028999967519e+00,1.973676237512415277e+00,-4.714275702250340094e-01
3.298611111111111188e-02,1.187500000000000000e+01,2.135827419055976728e-01,9.311011335513597054e-01,2.491560083462444342e-01,9.920263645539438846e-01,2.106831599972151636e+00,-3.237329929721783461e+00,1.975313395106334857e+00,-4.761954353166136800e-01
3.333333333333333287e-02,1.200000000000000000e+01,2.143141866969756892e-01,9.299762964563471623e-01,2.498421645760142418e-01,9.918601919729662653e-01,2.106287434128935043e+00,-3.241628718971786949e+00,1.976945675496642130e+00,-4.809576968223271409e-01
3.368055555555555386e-02,1.212500000000000000e+01,2.150454394541342629e-01,9.288500740371983255e-01,2.505288867230642813e-01,9.916923668024345551e-01,2.105725482871743992e+00,-3.245309396749976649e+00,1.978573078630169846e+00,-4.857143504365618591e-01
3.402777777777778179e-02,1.225000000000000178e+01,2.157764940015836908e-01,9.277226809159508925e-01,2.512161730938927140e-01,9.915228909902689125e-01,2.105145746200579371e+00,-3.248371963056358780e+00,1.980195604453979907e+00,-4.904653919386263161e-01
3.437500000000000278e-02,1.237500000000000178e+01,2.165073441638323548e-01,9.265943317146441149e-01,2.519040219949810755e-01,9.913517664858400025e-01,2.104548224115441180e+00,-3.250816417890928900e+00,1.981813252915368029e+00,-4.952108171901999367e-01
3.472222222222222376e-02,1.250000000000000000e+01,2.172379837653893031e-01,9.254652410553169117e-01,2.525924317327906121e-01,9.911789952399413517e-01,2.103932916616328974e+00,-3.252642761253687897e+00,1.983426023961860629e+00,-4.999506221328864353e-01
3.506944444444444475e-02,1.262500000000000000e+01,2.179684066307633061e-01,9.243356235600087567e-01,2.532814006137659724e-01,9.910045792047628144e-01,2.103299823703243199e+00,-3.253850993144634440e+00,1.985033917541211723e+00,-5.046848027858636954e-01
3.541666666666666574e-02,1.275000000000000000e+01,2.186986065844639116e-01,9.232056938507573474e-01,2.539709269443333195e-01,9.908285203338629277e-01,2.102648945376182965e+00,-3.254441113563771637e+00,1.986636933601407806e+00,-5.094133552436256318e-01
3.576388888888889367e-02,1.287500000000000178e+01,2.194285774510000009e-01,9.220756665496021576e-01,2.546610090309001651e-01,9.906508205821434876e-01,2.101980281635149161e+00,-3.254413122511096379e+00,1.988235072090661859e+00,-5.141362756738110384e-01
3.611111111111111466e-02,1.300000000000000178e+01,2.201583130548804557e-01,9.209457562785816620e-01,2.553516451798566456e-01,9.904714819058246800e-01,2.101293832480141344e+00,-3.253767019986610443e+00,1.989828332957415347e+00,-5.188535603151176456e-01
3.645833333333333565e-02,1.312500000000000000e+01,2.208878072206137966e-01,9.198161776597360006e-01,2.560428336975750785e-01,9.902905062624203225e-01,2.100589597911160400e+00,-3.252502805990313828e+00,1.991416716150334665e+00,-5.235652054752935047e-01
3.680555555555555663e-02,1.325000000000000000e+01,2.216170537727102374e-01,9.186871453151019828e-01,2.567345728904094626e-01,9.901078956107153273e-01,2.099867577928204998e+00,-3.250620480522204758e+00,1.993000221618314471e+00,-5.282712075292050891e-01
3.715277777777777762e-02,1.337500000000000000e+01,2.223460465356782989e-01,9.175588738667193045e-01,2.574268610646970878e-01,9.899236519107412757e-01,2.099127772531276470e+00,-3.248120043582285010e+00,1.994578849310474356e+00,-5.329715629169783364e-01
3.749999999999999861e-02,1.350000000000000000e+01,2.230747793340268903e-01,9.164315779366267734e-01,2.581196965267563148e-01,9.897377771237551025e-01,2.098370181720373484e+00,-3.245001495170553252e+00,1.996152599176155951e+00,-5.376662681422057499e-01
3.784722222222222654e-02,1.362500000000000178e+01,2.238032459922648099e-01,9.153054721468639743e-01,2.588130775828890173e-01,9.895502732122165579e-01,2.097594805495496928e+00,-3.241264835287012591e+00,1.997721471164926932e+00,-5.423553197702231099e-01
3.819444444444444753e-02,1.375000000000000178e+01,2.245314403349016608e-01,9.141807711194684938e-01,2.595070025393792501e-01,9.893611421397681127e-01,2.096801643856646802e+00,-3.236910063931658144e+00,1.999285465226578129e+00,-5.470387144264449164e-01
3.854166666666666852e-02,1.387500000000000000e+01,2.252593561864462413e-01,9.130576894764795837e-01,2.602014697024935819e-01,9.891703858712133091e-01,2.095990696803822217e+00,-3.231937181104492574e+00,2.000844581311120418e+00,-5.517164487947615603e-01
3.888888888888888951e-02,1.400000000000000000e+01,2.259869873714075439e-01,9.119364418399362737e-01,2.608964773784810953e-01,9.889780063724972203e-01,2.095161964337024063e+00,-3.226346186805515881e+00,2.002398819368787830e+00,-5.563885196159946700e-01
3.923611111111111049e-02,1.412500000000000000e+01,2.267143277142943114e-01,9.108172428318782599e-01,2.615920238735743308e-01,9.887840056106873554e-01,2.094315446456252783e+00,-3.220137081034732951e+00,2.003948179350033776e+00,-5.610549236864036393e-01
3.958333333333333148e-02,1.425000000000000000e+01,2.274413710396162025e-01,9.097003070743422404e-01,2.622881074939875656e-01,9.885883855539537857e-01,2.093451143161507044e+00,-3.213309863792134013e+00,2.005492661205531935e+00,-5.657156578562483329e-01
3.993055555555555941e-02,1.437500000000000178e+01,2.281681111718819044e-01,9.085858491893685773e-01,2.629847265459188677e-01,9.883911481715510483e-01,2.092569054452786848e+00,-3.205864535077723509e+00,2.007032264886177142e+00,-5.703707190283987538e-01
4.027777777777778040e-02,1.450000000000000178e+01,2.288945419356004929e-01,9.074740837989955233e-01,2.636818793355490964e-01,9.881922954338003828e-01,2.091669180330093969e+00,-3.197801094891500995e+00,2.008566990343078729e+00,-5.750201041569936722e-01
4.062500000000000139e-02,1.462500000000000000e+01,2.296206571552804332e-01,9.063652255252625523e-01,2.643795641690421805e-01,9.879918293120717454e-01,2.090751520793427076e+00,-3.189119543233472243e+00,2.010096837527567182e+00,-5.796638102461453279e-01
4.097222222222222238e-02,1.475000000000000000e+01,2.303464506554318836e-01,9.052594889902075836e-01,2.650777793525448955e-01,9.877897517787670445e-01,2.089816075842786613e+00,-3.179819880103628371e+00,2.011621806391187484e+00,-5.843018343486868771e-01
4.131944444444444337e-02,1.487500000000000000e+01,2.310719162605633925e-01,9.041570888158699804e-01,2.657765231921878635e-01,9.875860648073027104e-01,2.088862845478171248e+00,-3.169902105501971601e+00,2.013141896885700444e+00,-5.889341735649633591e-01
4.166666666666667129e-02,1.500000000000000178e+01,2.317970477951838693e-01,9.030582396242883281e-01,2.664757939940839426e-01,9.873807703720945961e-01,2.087891829699582757e+00,-3.159366219428504596e+00,2.014657108963087140e+00,-5.935608250416596343e-01
4.201388888888889228e-02,1.512500000000000178e+01,2.325218390838021121e-01,9.019631560375019896e-01,2.671755900643305037e-01,9.871738704485411020e-01,2.086903028507020696e+00,-3.148212221883230466e+00,2.016167442575536928e+00,-5.981817859706718421e-01
4.236111111111111327e-02,1.525000000000000000e+01,2.332462839509277797e-01,9.008720526775491066e-01,2.678759097090077090e-01,9.869653670130077439e-01,2.085896441900484177e+00,-3.136440112866141217e+00,2.017672897675455879e+00,-6.027970535880106118e-01
4.270833333333333426e-02,1.537500000000000000e+01,2.339703762210695592e-01,8.997851441664687089e-01,2.685767512341792340e-01,9.867552620428127197e-01,2.084872069879974088e+00,-3.124049892377239956e+00,2.019173474215465891e+00,-6.074066251727436860e-01
4.305555555555555525e-02,1.550000000000000000e+01,2.346941097187365266e-01,8.987026451262997151e-01,2.692781129458926004e-01,9.865435575162110338e-01,2.083829912445490429e+00,-3.111041560416527574e+00,2.020669172148398474e+00,-6.120104980459705191e-01
4.340277777777777624e-02,1.562500000000000000e+01,2.354174782684371192e-01,8.976247701790819322e-01,2.699799931501789541e-01,9.863302554123815069e-01,2.082769969597033199e+00,-3.097415116984015171e+00,2.022159991427297410e+00,-6.166086695698291820e-01
4.375000000000000416e-02,1.575000000000000178e+01,2.361404756946815231e-01,8.965517339468520586e-01,2.706823901530527876e-01,9.861153577114112334e-01,2.081692241334601068e+00,-3.083170562079680543e+00,2.023645932005418313e+00,-6.212011371465375742e-01
4.409722222222222515e-02,1.587500000000000178e+01,2.368630958219782312e-01,8.954837510516502341e-01,2.713853022605128840e-01,9.858988663942828135e-01,2.080596727658196254e+00,-3.068307895703533905e+00,2.025126993836227296e+00,-6.257878982174598370e-01
4.444444444444444614e-02,1.600000000000000000e+01,2.375853324748362638e-01,8.944210361155151556e-01,2.720887277785415392e-01,9.856807834428606974e-01,2.079483428567816539e+00,-3.052827117855576589e+00,2.026603176873400969e+00,-6.303689502622066287e-01
4.479166666666666713e-02,1.612500000000000000e+01,2.383071794777643637e-01,8.933638037604859639e-01,2.727926650131053954e-01,9.854611108398774189e-01,2.078352344063464141e+00,-3.036728228535814367e+00,2.028074481070823776e+00,-6.349442907977600470e-01
4.513888888888888812e-02,1.625000000000000000e+01,2.390286306552721340e-01,8.923122686086004673e-01,2.734971122701548296e-01,9.852398505689220487e-01,2.077203474145136841e+00,-3.020011227744234361e+00,2.029540906382590215e+00,-6.395139173776271946e-01
4.548611111111111605e-02,1.637500000000000000e+01,2.397496798318683731e-01,8.912666452818983620e-01,2.742020678556244540e-01,9.850170046144263170e-01,2.076036818812836415e+00,-3.002676115480842789e+00,2.031002452762999955e+00,-6.440778275910180595e-01
4.583333333333333703e-02,1.650000000000000000e+01,2.404703208320620733e-01,8.902271484024181225e-01,2.749075300754328932e-01,9.847925749616532887e-01,2.074852378066561975e+00,-2.984722891745640094e+00,2.032459120166564492e+00,-6.486360190620475974e-01
4.618055555555555802e-02,1.662500000000000000e+01,2.411905474803616445e-01,8.891939925921996668e-01,2.756134972354830071e-01,9.845665635966845963e-01,2.073650151906314409e+00,-2.966151556538640932e+00,2.033910908547996943e+00,-6.531884894489661253e-01
4.652777777777777901e-02,1.675000000000000000e+01,2.419103536012774114e-01,8.881673924732798042e-01,2.763199676416621675e-01,9.843389725064101148e-01,2.072430140332092385e+00,-2.946962109859815993e+00,2.035357817862219143e+00,-6.577352364434057019e-01
4.687500000000000000e-02,1.687500000000000000e+01,2.426297330193177004e-01,8.871475626676985637e-01,2.770269395998418704e-01,9.841098036785145275e-01,2.071192343343896791e+00,-2.927154551709179486e+00,2.036799848064356766e+00,-6.622762577696545971e-01
4.722222222222222099e-02,1.700000000000000000e+01,2.433486795589916707e-01,8.861347177974944200e-01,2.777344114158785682e-01,9.838790591014674458e-01,2.069936760941726739e+00,-2.906728882086731414e+00,2.038236999109742431e+00,-6.668115511839491916e-01
4.756944444444444892e-02,1.712500000000000000e+01,2.440671870448082315e-01,8.851290724847065139e-01,2.784423813956123372e-01,9.836467407645124172e-01,2.068663393125583116e+00,-2.885685100992472218e+00,2.039669270953909486e+00,-6.713411144737888581e-01
4.791666666666666990e-02,1.725000000000000000e+01,2.447852493012762642e-01,8.841308413513738751e-01,2.791508478448689323e-01,9.834128506576554907e-01,2.067372239895465924e+00,-2.864023208426410783e+00,2.041096663552596890e+00,-6.758649454572692727e-01
4.826388888888889089e-02,1.737500000000000000e+01,2.455028601529052612e-01,8.831402386953564054e-01,2.798598090694579543e-01,9.831773907716554461e-01,2.066063301251374718e+00,-2.841757752450132735e+00,2.042519176861743890e+00,-6.803830419824345999e-01
4.861111111111111188e-02,1.750000000000000000e+01,2.462200134242040206e-01,8.821574030720275017e-01,2.805692633751742382e-01,9.829403630980128037e-01,2.064736577193309497e+00,-2.819403246914755634e+00,2.043936810837496232e+00,-6.848954019266498827e-01
4.895833333333333287e-02,1.762500000000000000e+01,2.469367029396816460e-01,8.811823004620883415e-01,2.812792090677969647e-01,9.827017696289604975e-01,2.063392067721271150e+00,-2.797215595324487492e+00,2.045349565436197281e+00,-6.894020231959883116e-01
