motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,hybrid_small,hybrid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,hybrid_dsmall_dt,hybrid_dlarge_dt
7.638888888888889506e-03,2.750000000000000000e+00,1.602301088911817217e-01,9.949801278221255263e-01,1.973574256736082555e-01,9.996977655817569364e-01,2.078227707104942201e+00,-1.253999229109410640e+00,2.002260039282503623e+00,-1.155175003833260328e-01
7.986111111111112229e-03,2.875000000000000444e+00,1.609519610353061791e-01,9.945361135159640487e-01,1.980526548539147114e-01,9.996559110272362769e-01,2.079635893115104217e+00,-1.303420155801639835e+00,2.002260039282503623e+00,-1.256261834719814841e-01
8.333333333333333218e-03,3.000000000000000000e+00,1.616742971850558541e-01,9.940750464768318695e-01,1.987478840342210840e-01,9.996104829176387652e-01,2.081015579507902835e+00,-1.352222971022038589e+00,2.002260039282503623e+00,-1.360999837105125732e-01
8.680555555555555941e-03,3.125000000000000000e+00,1.623971074447308482e-01,9.935971413267673524e-01,1.994431132145275398e-01,9.995613557198368415e-01,2.082366766283340720e+00,-1.400407674770645983e+00,2.002260039282503623e+00,-1.469317376163854494e-01
9.027777777777778664e-03,3.250000000000000444e+00,1.631203819186304582e-01,9.931026126878094162e-01,2.001383423948339679e-01,9.995084063880227410e-01,2.083689453441416983e+00,-1.447974267047440922e+00,2.002260039282503623e+00,-1.581142817070662621e-01
9.374999999999999653e-03,3.375000000000000000e+00,1.638441107110541195e-01,9.925916751819972017e-01,2.008335715751403960e-01,9.994515143637090482e-01,2.084983640982130737e+00,-1.494922747852425626e+00,2.002260039282503623e+00,-1.696404525000209940e-01
9.722222222222222376e-03,3.500000000000000000e+00,1.645682839263011288e-01,9.920645434313694055e-01,2.015288007554468241e-01,9.993905615757288086e-01,2.086249328905482869e+00,-1.541253117185579224e+00,2.002260039282503623e+00,-1.815030865127159054e-01
1.006944444444444510e-02,3.625000000000000444e+00,1.652928916686715877e-01,9.915214320579646134e-01,2.022240299357532245e-01,9.993254324402351951e-01,2.087486517211472936e+00,-1.586965375046941462e+00,2.002260039282503623e+00,-1.936950202626172013e-01
1.041666666666666782e-02,3.750000000000000444e+00,1.660179240424643765e-01,9.909625556838218552e-01,2.029192591160596526e-01,9.992560138607019526e-01,2.088695205900100493e+00,-1.632059521436473037e+00,2.002260039282503623e+00,-2.062090902671908088e-01
1.076388888888888881e-02,3.875000000000000000e+00,1.667433711519797357e-01,9.903881289309800495e-01,2.036144882963660807e-01,9.991821952279233976e-01,2.089875394971366429e+00,-1.676535556354212364e+00,2.002260039282503623e+00,-2.190381330439029606e-01
1.111111111111111154e-02,4.000000000000000000e+00,1.674692231015167676e-01,9.897983664214775601e-01,2.043097174766725088e-01,9.991038684200131970e-01,2.091027084425271632e+00,-1.720393479800140124e+00,2.002260039282503623e+00,-2.321749851102198337e-01
1.145833333333333426e-02,4.125000000000000000e+00,1.681954699953750743e-01,9.891934827773537497e-01,2.050049466569789369e-01,9.990209278024060335e-01,2.092150274261813880e+00,-1.763633291774256540e+00,2.002260039282503623e+00,-2.456124829836074386e-01
1.180555555555555525e-02,4.250000000000000000e+00,1.689221019378541744e-01,9.885736926206472042e-01,2.057001758372853650e-01,9.989332702278572729e-01,2.093244964480994064e+00,-1.806254992276561389e+00,2.002260039282503623e+00,-2.593434631815319524e-01
1.215277777777777797e-02,4.375000000000000000e+00,1.696491090332530316e-01,9.879392105733971752e-01,2.063954050175917654e-01,9.988407950364418530e-01,2.094311155082811293e+00,-1.848258581307020920e+00,2.002260039282503623e+00,-2.733607622214594968e-01
1.250000000000000069e-02,4.500000000000000000e+00,1.703764813858722749e-01,9.872902512576416933e-01,2.070906341978981935e-01,9.987434040555552839e-01,2.095348846067268234e+00,-1.889644058865703746e+00,2.002260039282503623e+00,-2.876572166208561931e-01
1.284722222222222342e-02,4.625000000000000000e+00,1.711042091000112009e-01,9.866270292954201215e-01,2.077858633782046216e-01,9.986410015999138690e-01,2.096358037434363997e+00,-1.930411424952575006e+00,2.002260039282503623e+00,-3.022256628971881076e-01
1.319444444444444441e-02,4.750000000000000000e+00,1.718322822799686900e-01,9.859497593087707124e-01,2.084810925585110497e-01,9.985334944715532624e-01,2.097338729184096806e+00,-1.970560679567634699e+00,2.002260039282503623e+00,-3.170589375679217503e-01
1.354166666666666713e-02,4.875000000000000000e+00,1.725606910300440666e-01,9.852586559197333838e-01,2.091763217388175056e-01,9.984207919598306891e-01,2.098290921316466662e+00,-2.010091822710867504e+00,2.002260039282503623e+00,-3.321498771505228542e-01
1.388888888888888985e-02,5.000000000000000000e+00,1.732894254545379042e-01,9.845539337503456112e-01,2.098715509191239337e-01,9.983028058414222805e-01,2.099214613831475340e+00,-2.049004854382304952e+00,2.002260039282503623e+00,-3.474913181624575409e-01
1.423611111111111084e-02,5.125000000000000000e+00,1.740184756577492775e-01,9.838358074226470906e-01,2.105667800994303340e-01,9.981794503803256280e-01,2.100109806729121953e+00,-2.087299774581930834e+00,2.002260039282503623e+00,-3.630760971211918764e-01
1.458333333333333356e-02,5.250000000000000000e+00,1.747478317439776496e-01,9.831044915586765187e-01,2.112620092797367344e-01,9.980506423278583394e-01,2.100976500009407388e+00,-2.124976583309745592e+00,2.002260039282503623e+00,-3.788970505441922598e-01
1.493055555555555629e-02,5.375000000000000000e+00,1.754774838175222340e-01,9.823602007804731473e-01,2.119572384600431902e-01,9.979163009226583725e-01,2.101814693672330314e+00,-2.162035280565718587e+00,2.002260039282503623e+00,-3.949470149489248683e-01
1.527777777777777901e-02,5.500000000000000000e+00,1.762074219826831878e-01,9.816031497100748959e-01,2.126524676403496183e-01,9.977763478906834793e-01,2.102624387717891619e+00,-2.198475866349910657e+00,2.002260039282503623e+00,-4.112188268528556012e-01
1.562500000000000000e-02,5.625000000000000000e+00,1.769376363437596966e-01,9.808335529695206834e-01,2.133476968206560465e-01,9.976307074452120949e-01,2.103405582146091302e+00,-2.234298340662291604e+00,2.002260039282503623e+00,-4.277053227734505803e-01
1.597222222222222446e-02,5.750000000000000888e+00,1.776681170050513348e-01,9.800516251808494284e-01,2.140429260009624468e-01,9.974793062868436699e-01,2.104158276956928475e+00,-2.269502703502875640e+00,2.002260039282503623e+00,-4.443993392281761490e-01
1.631944444444444545e-02,5.875000000000000000e+00,1.783988540708576209e-01,9.792575809661007158e-01,2.147381551812688749e-01,9.973220736034967837e-01,2.104882472150403139e+00,-2.304088954871633899e+00,2.002260039282503623e+00,-4.612937127344981514e-01
1.666666666666666644e-02,6.000000000000000000e+00,1.791298376454774910e-01,9.784516349473130203e-01,2.154333843615753030e-01,9.971589410704111422e-01,2.105578167726516625e+00,-2.338057094768552613e+00,2.002260039282503623e+00,-4.783812798098827646e-01
1.701388888888889089e-02,6.125000000000000888e+00,1.798610578332116017e-01,9.776340017465247056e-01,2.161286135418817311e-01,9.969898428501465792e-01,2.106245363685268046e+00,-2.371407123193688182e+00,2.002260039282503623e+00,-4.956548769717966096e-01
1.736111111111111188e-02,6.250000000000000000e+00,1.805925047383589443e-01,9.768048959857748015e-01,2.168238427221881592e-01,9.968147155925831671e-01,2.106884060026657846e+00,-2.404139040147012629e+00,2.002260039282503623e+00,-5.131073407377050311e-01
1.770833333333333287e-02,6.375000000000000000e+00,1.813241684652190377e-01,9.759645322871018935e-01,2.175190719024946429e-01,9.966334984349213277e-01,2.107494256750685580e+00,-2.436252845628525510e+00,2.002260039282503623e+00,-5.307315076250744834e-01
1.805555555555555733e-02,6.500000000000000888e+00,1.820560391180911231e-01,9.751131252725456777e-01,2.182143010828010432e-01,9.964461330016816110e-01,2.108075953857351248e+00,-2.467748539638213945e+00,2.002260039282503623e+00,-5.485202141513717544e-01
1.840277777777777832e-02,6.625000000000000000e+00,1.827881068012753019e-01,9.742508895641440736e-01,2.189095302631074436e-01,9.962525634047054712e-01,2.108629151346654851e+00,-2.498626122176104580e+00,2.002260039282503623e+00,-5.664662968340617999e-01
1.874999999999999931e-02,6.750000000000000000e+00,1.835203616190707876e-01,9.733780397839359999e-01,2.196047594434138439e-01,9.960527362431540466e-01,2.109153849218597276e+00,-2.528885593242182761e+00,2.002260039282503623e+00,-5.845625921906112410e-01
1.909722222222222376e-02,6.875000000000000888e+00,1.842527936757771823e-01,9.724947905539605975e-01,2.202999886237202720e-01,9.958466006035092688e-01,2.109650047473177192e+00,-2.558526952836450263e+00,2.002260039282503623e+00,-6.028019367384866989e-01
1.944444444444444475e-02,7.000000000000000000e+00,1.849853930756932829e-01,9.716013564962575622e-01,2.209952178040267001e-01,9.956341080595730864e-01,2.110117746110394599e+00,-2.587550200958883551e+00,2.002260039282503623e+00,-6.211771669951533514e-01
1.979166666666666574e-02,7.125000000000000000e+00,1.857181499231199129e-01,9.706979522328638144e-01,2.216904469843331282e-01,9.954152126724679084e-01,2.110556945130250828e+00,-2.615955337609528364e+00,2.002260039282503623e+00,-6.396811194780783749e-01
2.013888888888889020e-02,7.250000000000000888e+00,1.864510543223560357e-01,9.697847923858191610e-01,2.223856761646395563e-01,9.951898709906364937e-01,2.110967644532744991e+00,-2.643742362788362055e+00,2.002260039282503623e+00,-6.583066307047272803e-01
2.048611111111111119e-02,7.375000000000000000e+00,1.871840963777013644e-01,9.688620915771624098e-01,2.230809053449459567e-01,9.949580420498418398e-01,2.111349844317877977e+00,-2.670911276495384623e+00,2.002260039282503623e+00,-6.770465371925656894e-01
2.083333333333333565e-02,7.500000000000000888e+00,1.879172661934542798e-01,9.679300644289327016e-01,2.237761345252524126e-01,9.947196873731671829e-01,2.111703544485648010e+00,-2.697462078730584967e+00,2.002260039282503623e+00,-6.958936754590613338e-01
2.118055555555555663e-02,7.625000000000000000e+00,1.886505538739158550e-01,9.669889255631680669e-01,2.244713637055588407e-01,9.944747709710166639e-01,2.112028745036056421e+00,-2.723394769493985290e+00,2.002260039282503623e+00,-7.148408820216788362e-01
2.152777777777777762e-02,7.750000000000000000e+00,1.893839495233849701e-01,9.660388896019077576e-01,2.251665928858652688e-01,9.942232593411135522e-01,2.112325445969102322e+00,-2.748709348785573603e+00,2.002260039282503623e+00,-7.338809933978847067e-01
2.187500000000000208e-02,7.875000000000000888e+00,1.901174432461611163e-01,9.650801711671908034e-01,2.258618220661716969e-01,9.939651214685027991e-01,2.112593647284787046e+00,-2.773405816605350349e+00,2.002260039282503623e+00,-7.530068461051454554e-01
2.222222222222222307e-02,8.000000000000000000e+00,1.908510251465435903e-01,9.641129848810564562e-01,2.265570512464780695e-01,9.937003288255487066e-01,2.112833348983109705e+00,-2.797484172953297321e+00,2.002260039282503623e+00,-7.722112766609265933e-01
2.256944444444444406e-02,8.125000000000000000e+00,1.915846853288324658e-01,9.631375453655421914e-01,2.272522804267845253e-01,9.934288553719367032e-01,2.113044551064070298e+00,-2.820944417829451378e+00,2.002260039282503623e+00,-7.914871215826949635e-01
2.291666666666666852e-02,8.250000000000000000e+00,1.923184138973270119e-01,9.621540672426874830e-01,2.279475096070909257e-01,9.931506775546714572e-01,2.113227253527669713e+00,-2.843786551233795201e+00,2.002260039282503623e+00,-8.108272173879161882e-01
2.326388888888888951e-02,8.375000000000000000e+00,1.930522009563267194e-01,9.611627651345314716e-01,2.286427387873973816e-01,9.928657743080790965e-01,2.113381456373906175e+00,-2.866010573166327013e+00,2.002260039282503623e+00,-8.302244005940565552e-01
2.361111111111111049e-02,8.500000000000000000e+00,1.937860366101305520e-01,9.601638536631128540e-01,2.293379679677038097e-01,9.925741270538054328e-01,2.113507159602781016e+00,-2.887616483627039266e+00,2.002260039282503623e+00,-8.496715077185823528e-01
2.395833333333333495e-02,8.625000000000000000e+00,1.945199109630391943e-01,9.591575474504699939e-01,2.300331971480102378e-01,9.922757197008167385e-01,2.113604363214293791e+00,-2.908604282615948389e+00,2.002260039282503623e+00,-8.691613752789594249e-01
2.430555555555555594e-02,8.750000000000000000e+00,1.952538141193516652e-01,9.581440611186422540e-01,2.307284263283166659e-01,9.919705386453995244e-01,2.113673067208445389e+00,-2.928973970133047278e+00,2.002260039282503623e+00,-8.886868397926537266e-01
2.465277777777778040e-02,8.875000000000001776e+00,1.959877361833673726e-01,9.571236092896681091e-01,2.314236555086230940e-01,9.916585727711609843e-01,2.113713271585234477e+00,-2.948725546178334156e+00,2.002260039282503623e+00,-9.082407377771321011e-01
2.500000000000000139e-02,9.000000000000000000e+00,1.967216672593856130e-01,9.560964065855874772e-01,2.321188846889295498e-01,9.913398134490279956e-01,2.113724976344661499e+00,-2.967859010751793480e+00,2.002260039282503623e+00,-9.278159057498597262e-01
2.534722222222222238e-02,9.125000000000000000e+00,1.974555974517064605e-01,9.550626676284367234e-01,2.328141138692359502e-01,9.910142545372483402e-01,2.113708181486726900e+00,-2.986374363853465219e+00,2.002260039282503623e+00,-9.474051802283033341e-01
2.569444444444444683e-02,9.250000000000000000e+00,1.981895168646292116e-01,9.540226070402569869e-01,2.335093430495423505e-01,9.906818923813899280e-01,2.113662887011430236e+00,-3.004271605483318730e+00,2.002260039282503623e+00,-9.670013977299293240e-01
2.604166666666666782e-02,9.375000000000000000e+00,1.989234156024533295e-01,9.529764394430860763e-01,2.342045722298487509e-01,9.903427258143407963e-01,2.113589092918771506e+00,-3.021550735641359786e+00,2.002260039282503623e+00,-9.865973947722034287e-01
2.638888888888888881e-02,9.500000000000000000e+00,1.996572837694777780e-01,9.519243794589639096e-01,2.348998014101551790e-01,9.899967561563097762e-01,2.113486799208751155e+00,-3.038211754327576397e+00,2.002260039282503623e+00,-1.006186007872591714e+00
2.673611111111111327e-02,9.625000000000000000e+00,2.003911114700032692e-01,9.508666417099276291e-01,2.355950305904616071e-01,9.896439872148256045e-01,2.113356005881368738e+00,-3.054254661541995208e+00,2.002260039282503623e+00,-1.025760073548560802e+00
2.708333333333333426e-02,9.750000000000000000e+00,2.011248888083287945e-01,9.498034408180169308e-01,2.362902597707680352e-01,9.892844252847375897e-01,2.113196712936624255e+00,-3.069679457284603341e+00,2.002260039282503623e+00,-1.045312428317575648e+00
2.743055555555555525e-02,9.875000000000000000e+00,2.018586058887537615e-01,9.487349914052705113e-01,2.369854889510744633e-01,9.889180791482150568e-01,2.113008920374518596e+00,-3.084486141555399463e+00,2.002260039282503623e+00,-1.064835908697103539e+00
2.777777777777777971e-02,1.000000000000000000e+01,2.025922528155775226e-01,9.476615080937276225e-01,2.376807181313809192e-01,9.885449600747480137e-01,2.112792628195049982e+00,-3.098674714354379134e+00,2.002260039282503623e+00,-1.084323351204610431e+00
2.812500000000000069e-02,1.012500000000000000e+01,2.033258196931001238e-01,9.465832055054264060e-01,2.383759473116873473e-01,9.881650818211463738e-01,2.112547836398220635e+00,-3.112245175681553455e+00,2.002260039282503623e+00,-1.103767592357561611e+00
2.847222222222222168e-02,1.025000000000000000e+01,2.040592966256207785e-01,9.455002982624058916e-01,2.390711764919937754e-01,9.877784606315409555e-01,2.112274544984027891e+00,-3.125197525536915766e+00,2.002260039282503623e+00,-1.123161468673424368e+00
2.881944444444444614e-02,1.037500000000000000e+01,2.047926737174390888e-01,9.444130009867049980e-01,2.397664056723002035e-01,9.873851152373824824e-01,2.111972753952473969e+00,-3.137531763920466066e+00,2.002260039282503623e+00,-1.142497816669664212e+00
2.916666666666666713e-02,1.050000000000000000e+01,2.055259411324134311e-01,9.433215283003635321e-01,2.404616348526066316e-01,9.869850668574419172e-01,2.111643586925266991e+00,-3.149247890832196362e+00,2.002260039282503623e+00,-1.161769472863746877e+00
2.951388888888889159e-02,1.062500000000000178e+01,2.062590907177949129e-01,9.422260948254183033e-01,2.411568640329130597e-01,9.865783391978107941e-01,2.111295060635761445e+00,-3.160345906272126193e+00,2.002260039282503623e+00,-1.180969273773139649e+00
2.986111111111111258e-02,1.075000000000000000e+01,2.069921161993584502e-01,9.411269151839093405e-01,2.418520932132194323e-01,9.861649584519011080e-01,2.110928748932282772e+00,-3.170825810240243126e+00,2.002260039282503623e+00,-1.200090055915307596e+00
3.020833333333333356e-02,1.087500000000000000e+01,2.077250114016125360e-01,9.400242039978752295e-01,2.425473223935258604e-01,9.857449533004448705e-01,2.110544651814830086e+00,-3.180687602736549380e+00,2.002260039282503623e+00,-1.219124655807717561e+00
3.055555555555555802e-02,1.100000000000000000e+01,2.084577701490658574e-01,9.389181758893553331e-01,2.432425515738322885e-01,9.853183549114944428e-01,2.110142769283403830e+00,-3.189931283761039627e+00,2.002260039282503623e+00,-1.238065909967835276e+00
3.090277777777777901e-02,1.112500000000000000e+01,2.091903862662286284e-01,9.378090454803875708e-01,2.439377807541387166e-01,9.848851969404227580e-01,2.109723101338003559e+00,-3.198556853313723636e+00,2.002260039282503623e+00,-1.256906654913126475e+00
3.125000000000000000e-02,1.125000000000000000e+01,2.099228535776092863e-01,9.366970273930114166e-01,2.446330099344451448e-01,9.844455155299225435e-01,2.109285647978629274e+00,-3.206564311394595634e+00,2.002260039282503623e+00,-1.275639727161058223e+00
3.159722222222222099e-02,1.137500000000000000e+01,2.106551659077170180e-01,9.355823362492651230e-01,2.453282391147515729e-01,9.839993493100076538e-01,2.108830409205280976e+00,-3.213953658003656066e+00,2.002260039282503623e+00,-1.294257963229095809e+00
3.194444444444444892e-02,1.150000000000000178e+01,2.113873170810606494e-01,9.344651866711880528e-01,2.460234682950580010e-01,9.835467393980115158e-01,2.108357385017959995e+00,-3.220724893140905376e+00,2.002260039282503623e+00,-1.312754199634706298e+00
3.229166666666666990e-02,1.162500000000000178e+01,2.121193009221490622e-01,9.333457932808195689e-01,2.467186974753644568e-01,9.830877293985882392e-01,2.107866575416664556e+00,-3.226878016806338678e+00,2.002260039282503623e+00,-1.331121272895354757e+00
3.263888888888889089e-02,1.175000000000000000e+01,2.128511112554918039e-01,9.322243707001968138e-01,2.474139266556708849e-01,9.826223654037122834e-01,2.107357980401395103e+00,-3.232413028999967519e+00,2.002260039282503623e+00,-1.349352019528507585e+00
3.298611111111111188e-02,1.187500000000000000e+01,2.135827419055976728e-01,9.311011335513597054e-01,2.481091558359773130e-01,9.821506959926784575e-01,2.106831599972151636e+00,-3.237329929721783461e+00,2.002260039282503623e+00,-1.367439276051631847e+00
3.333333333333333287e-02,1.200000000000000000e+01,2.143141866969756892e-01,9.299762964563471623e-01,2.488043850162837411e-01,9.816727722321015870e-01,2.106287434128935043e+00,-3.241628718971786949e+00,2.002260039282503623e+00,-1.385375878982192388e+00
3.368055555555555386e-02,1.212500000000000000e+01,2.150454394541342629e-01,9.288500740371983255e-01,2.494996141965901415e-01,9.811886476759170694e-01,2.105725482871743992e+00,-3.245309396749976649e+00,2.002260039282503623e+00,-1.403154664837655607e+00
3.402777777777778179e-02,1.225000000000000178e+01,2.157764940015836908e-01,9.277226809159508925e-01,2.501948433768965141e-01,9.806983783653806519e-01,2.105145746200579371e+00,-3.248371963056358780e+00,2.002260039282503623e+00,-1.420768470135488792e+00
3.437500000000000278e-02,1.237500000000000178e+01,2.165073441638323548e-01,9.265943317146441149e-01,2.508900725572029700e-01,9.802020228290683201e-01,2.104548224115441180e+00,-3.250816417890928900e+00,2.002260039282503623e+00,-1.438210131393156566e+00
3.472222222222222376e-02,1.250000000000000000e+01,2.172379837653893031e-01,9.254652410553169117e-01,2.515853017375093703e-01,9.796996420828765206e-01,2.103932916616328974e+00,-3.252642761253687897e+00,2.002260039282503623e+00,-1.455472485128125326e+00
3.506944444444444475e-02,1.262500000000000000e+01,2.179684066307633061e-01,9.243356235600087567e-01,2.522805309178158262e-01,9.791912996300216054e-01,2.103299823703243199e+00,-3.253850993144634440e+00,2.002260039282503623e+00,-1.472548367857862361e+00
3.541666666666666574e-02,1.275000000000000000e+01,2.186986065844639116e-01,9.232056938507573474e-01,2.529757600981222820e-01,9.786770614610409424e-01,2.102648945376182965e+00,-3.254441113563771637e+00,2.002260039282503623e+00,-1.489430616099832072e+00
3.576388888888889367e-02,1.287500000000000178e+01,2.194285774510000009e-01,9.220756665496021576e-01,2.536709892784286824e-01,9.781569960537914721e-01,2.101980281635149161e+00,-3.254413122511096379e+00,2.002260039282503623e+00,-1.506112066371502634e+00
3.611111111111111466e-02,1.300000000000000178e+01,2.201583130548804557e-01,9.209457562785816620e-01,2.543662184587351383e-01,9.776311743734510395e-01,2.101293832480141344e+00,-3.253767019986610443e+00,2.002260039282503623e+00,-1.522585555190338447e+00
3.645833333333333565e-02,1.312500000000000000e+01,2.208878072206137966e-01,9.198161776597360006e-01,2.550614476390415386e-01,9.770996698725175067e-01,2.100589597911160400e+00,-3.252502805990313828e+00,2.002260039282503623e+00,-1.538843919073806799e+00
3.680555555555555663e-02,1.325000000000000000e+01,2.216170537727102374e-01,9.186871453151019828e-01,2.557566768193479945e-01,9.765625584908093071e-01,2.099867577928204998e+00,-3.250620480522204758e+00,2.002260039282503623e+00,-1.554879994539372534e+00
3.715277777777777762e-02,1.337500000000000000e+01,2.223460465356782989e-01,9.175588738667193045e-01,2.564519059996543393e-01,9.760199186554647799e-01,2.099127772531276470e+00,-3.248120043582285010e+00,2.002260039282503623e+00,-1.570686618104502719e+00
3.749999999999999861e-02,1.350000000000000000e+01,2.230747793340268903e-01,9.164315779366267734e-01,2.571471351799607952e-01,9.754718312809430580e-01,2.098370181720373484e+00,-3.245001495170553252e+00,2.002260039282503623e+00,-1.586256626286662863e+00
3.784722222222222654e-02,1.362500000000000178e+01,2.238032459922648099e-01,9.153054721468639743e-01,2.578423643602671955e-01,9.749183797690232911e-01,2.097594805495496928e+00,-3.241264835287012591e+00,2.002260039282503623e+00,-1.601582855603320699e+00
3.819444444444444753e-02,1.375000000000000178e+01,2.245314403349016608e-01,9.141807711194684938e-01,2.585375935405736514e-01,9.743596500088050893e-01,2.096801643856646802e+00,-3.236910063931658144e+00,2.002260039282503623e+00,-1.616658142571939738e+00
3.854166666666666852e-02,1.387500000000000000e+01,2.252593561864462413e-01,9.130576894764795837e-01,2.592328227208800517e-01,9.737957303767084127e-01,2.095990696803822217e+00,-3.231937181104492574e+00,2.002260039282503623e+00,-1.631475323709988157e+00
3.888888888888888951e-02,1.400000000000000000e+01,2.259869873714075439e-01,9.119364418399362737e-01,2.599280519011865076e-01,9.732267117364733489e-01,2.095161964337024063e+00,-3.226346186805515881e+00,2.002260039282503623e+00,-1.646027235534931243e+00
3.923611111111111049e-02,1.412500000000000000e+01,2.267143277142943114e-01,9.108172428318782599e-01,2.606232810814929080e-01,9.726526874391604460e-01,2.094315446456252783e+00,-3.220137081034732951e+00,2.002260039282503623e+00,-1.660306714564235619e+00
3.958333333333333148e-02,1.425000000000000000e+01,2.274413710396162025e-01,9.097003070743422404e-01,2.613185102617993638e-01,9.720737533231507133e-01,2.093451143161507044e+00,-3.213309863792134013e+00,2.002260039282503623e+00,-1.674306597315366796e+00
3.993055555555555941e-02,1.437500000000000178e+01,2.281681111718819044e-01,9.085858491893685773e-01,2.620137394421058197e-01,9.714900077141452872e-01,2.092569054452786848e+00,-3.205864535077723509e+00,2.002260039282503623e+00,-1.688019720305792060e+00
4.027777777777778040e-02,1.450000000000000178e+01,2.288945419356004929e-01,9.074740837989955233e-01,2.627089686224122200e-01,9.709015514251655432e-01,2.091669180330093969e+00,-3.197801094891500995e+00,2.002260039282503623e+00,-1.701438920052976256e+00
4.062500000000000139e-02,1.462500000000000000e+01,2.296206571552804332e-01,9.063652255252625523e-01,2.634041978027186759e-01,9.703084877565535393e-01,2.090751520793427076e+00,-3.189119543233472243e+00,2.002260039282503623e+00,-1.714557033074385339e+00
4.097222222222222238e-02,1.475000000000000000e+01,2.303464506554318836e-01,9.052594889902075836e-01,2.640994269830250207e-01,9.697109224959713503e-01,2.089816075842786613e+00,-3.179819880103628371e+00,2.002260039282503623e+00,-1.727366895887486153e+00
4.131944444444444337e-02,1.487500000000000000e+01,2.310719162605633925e-01,9.041570888158699804e-01,2.647946561633314766e-01,9.691089639184015114e-01,2.088862845478171248e+00,-3.169902105501971601e+00,2.002260039282503623e+00,-1.739861345009746207e+00
4.166666666666667129e-02,1.500000000000000178e+01,2.317970477951838693e-01,9.030582396242883281e-01,2.654898853436378769e-01,9.685027227861466859e-01,2.087891829699582757e+00,-3.159366219428504596e+00,2.002260039282503623e+00,-1.752033216958629236e+00
4.201388888888889228e-02,1.512500000000000178e+01,2.325218390838021121e-01,9.019631560375019896e-01,2.661851145239443328e-01,9.678923123488302194e-01,2.086903028507020696e+00,-3.148212221883230466e+00,2.002260039282503623e+00,-1.763875348251601638e+00
4.236111111111111327e-02,1.525000000000000000e+01,2.332462839509277797e-01,9.008720526775491066e-01,2.668803437042507332e-01,9.672778483433954744e-01,2.085896441900484177e+00,-3.136440112866141217e+00,2.002260039282503623e+00,-1.775380575406130701e+00
4.270833333333333426e-02,1.537500000000000000e+01,2.339703762210695592e-01,8.997851441664687089e-01,2.675755728845571890e-01,9.666594489941061630e-01,2.084872069879974088e+00,-3.124049892377239956e+00,2.002260039282503623e+00,-1.786541734939682380e+00
4.305555555555555525e-02,1.550000000000000000e+01,2.346941097187365266e-01,8.987026451262997151e-01,2.682708020648635894e-01,9.660372350125465690e-01,2.083829912445490429e+00,-3.111041560416527574e+00,2.002260039282503623e+00,-1.797351663369721519e+00
4.340277777777777624e-02,1.562500000000000000e+01,2.354174782684371192e-01,8.976247701790819322e-01,2.689660312451700452e-01,9.654113295976209930e-01,2.082769969597033199e+00,-3.097415116984015171e+00,2.002260039282503623e+00,-1.807803197213716073e+00
4.375000000000000416e-02,1.575000000000000178e+01,2.361404756946815231e-01,8.965517339468520586e-01,2.696612604254764456e-01,9.647818584355541960e-01,2.081692241334601068e+00,-3.083170562079680543e+00,2.002260039282503623e+00,-1.817889172989130886e+00
4.409722222222222515e-02,1.587500000000000178e+01,2.368630958219782312e-01,8.954837510516502341e-01,2.703564896057829015e-01,9.641489496998912889e-01,2.080596727658196254e+00,-3.068307895703533905e+00,2.002260039282503623e+00,-1.827602427213433245e+00
4.444444444444444614e-02,1.600000000000000000e+01,2.375853324748362638e-01,8.944210361155151556e-01,2.710517187860893573e-01,9.635127340514978433e-01,2.079483428567816539e+00,-3.052827117855576589e+00,2.002260039282503623e+00,-1.836935796404087551e+00
4.479166666666666713e-02,1.612500000000000000e+01,2.383071794777643637e-01,8.933638037604859639e-01,2.717469479663957022e-01,9.628733446385593364e-01,2.078352344063464141e+00,-3.036728228535814367e+00,2.002260039282503623e+00,-1.845882117078560869e+00
4.513888888888888812e-02,1.625000000000000000e+01,2.390286306552721340e-01,8.923122686086004673e-01,2.724421771467021580e-01,9.622309170965820391e-01,2.077203474145136841e+00,-3.020011227744234361e+00,2.002260039282503623e+00,-1.854434225754319820e+00
4.548611111111111605e-02,1.637500000000000000e+01,2.397496798318683731e-01,8.912666452818983620e-01,2.731374063270085584e-01,9.615855895483921278e-01,2.076036818812836415e+00,-3.002676115480842789e+00,2.002260039282503623e+00,-1.862584958948830360e+00
4.583333333333333703e-02,1.650000000000000000e+01,2.404703208320620733e-01,8.902271484024181225e-01,2.738326355073150142e-01,9.609375026041364620e-01,2.074852378066561975e+00,-2.984722891745640094e+00,2.002260039282503623e+00,-1.870327153179557333e+00
4.618055555555555802e-02,1.662500000000000000e+01,2.411905474803616445e-01,8.891939925921996668e-01,2.745278646876214146e-01,9.602867993612820285e-01,2.073650151906314409e+00,-2.966151556538640932e+00,2.002260039282503623e+00,-1.877653644963968471e+00
4.652777777777777901e-02,1.675000000000000000e+01,2.419103536012774114e-01,8.881673924732798042e-01,2.752230938679278704e-01,9.596336254046162750e-01,2.072430140332092385e+00,-2.946962109859815993e+00,2.002260039282503623e+00,-1.884557270819529506e+00
